,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
19,MX1517-2,,171044,171334,171511,171657,172021,172136,172240,172356,172449,172636,172729,172907,173230,173615,173813,173857,174034,174117,174303,174408,174638,174909,175106,175138,175221,175314,175419,175524,,,,175953,180035,180108,180222,180535,180722,180847,180951,181045,181117
20,MS2243-2,,173439,173658,173939,174252,174627,174710,174826,175034,175117,175324,175419,175545,175920,180305,180421,180535,180711,180753,181023,181055,181242,181512,181732,181825,181908,182003,182107,182211,182325,182431,182525,182629,182701,182816,182952,183316,183452,183711,183815,183909,184003
21,MS2365-2,,175335,175617,175815,180201,180628,180711,180826,181127,181210,181325,181512,181544,181908,182253,182431,182514,182629,,182848,182931,183139,183338,183608,183640,183722,183815,183931,184035,184221,184325,184418,184543,184636,184719,184824,185146,185322,185550,185646,185750,185822
22,MS1903-2,,181450,181606,181753,182128,182504,182723,182816,182931,183025,183150,183245,183420,183743,184138,184314,184407,184554,184636,184856,185010,185239,185508,185728,185811,185904,190008,190122,190205,190330,190433,190527,190620,190652,190724,190838,191221,191419,191555,191648,191752,191835
23,MX1537-2,185332,190144,190402,190630,190849,191139,191336,191451,191555,191648,191813,191907,192003,192418,192856,193042,193146,193354,193458,193656,193738,194020,194238,194507,194549,194653,194829,194922,195025,195151,195245,195349,195546,195628,195700,195815,200210,200407,200615,200730,200846,200950
24,MS1953-3,,191408,191555,191731,192127,192533,192741,192856,193053,193157,193354,193447,193645,194031,194424,194549,194642,194757,194850,195036,195129,195431,195650,195836,195919,200003,200045,200200,200304,200429,200522,200615,200709,200730,200751,200907,201230,201357,,201659,201752,201835
25,MS2025-3,,193354,193508,193656,193903,194206,194435,194610,194746,194911,195036,195129,195213,195535,195908,200024,200045,200221,200304,200439,200533,200814,201001,201230,201304,201357,201450,201606,201638,201824,201907,201950,202149,202242,202314,202439,202813,203001,203115,203230,203334,203407
26,MW5645-3,,195535,195743,195929,200045,200346,200429,200511,200658,200803,201001,201105,201304,201648,202035,202149,202231,202356,202450,202625,202708,202907,203137,203356,203428,203511,203604,203729,203811,203941,204014,204046,204234,204327,204453,204619,204943,205117,205324,205428,205543,205625
27,MX1517-3,201659,201720,201856,202138,202346,202740,202907,203022,203219,203313,203500,203553,203718,204036,204410,204536,204619,204733,204816,205008,205032,205252,205450,205649,205727,205820,205902,210007,210049,210153,210236,210318,210504,210550,210613,210716,211028,211132,211332,211435,211603,211635
28,MS2243-3,204025,204255,204410,204546,204744,205220,205242,205346,205543,205636,205809,205841,205934,210257,210645,210820,210903,211017,211100,211227,211321,211518,211717,211937,212009,212102,212155,212310,212352,212549,212653,212735,212912,212943,213026,213140,213431,213639,213743,213908,214014,214057
29,MS2365-3,,210634,210820,210924,211111,211403,211507,211603,211738,211832,211959,212123,212310,212631,213015,213140,213224,213327,213431,213535,213618,213804,214014,214222,214315,214358,214451,214555,214637,214824,214919,214951,215127,215220,215356,215511,215802,215907,,,,
30,MS1953-4,,213202,213359,213524,213700,214014,214118,214222,214358,214502,214616,214720,214803,215159,215543,215709,215740,215928,,,,,,,,,,,,,,,,,,,,,,,,
31,MS2025-4,215335,215522,215658,215846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
