,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
21,AA6952-2,1,,1,1,1,1,1,1,1,,1,,,1,1,-1,-1,-1
22,AA7488-2,,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
23,MW4640-2,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
24,AA7530-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
25,AA7322-2,4,,1,1,1,1,1,1,1,,1,-1,1,1,1,-1,-1,-1
26,AA7195-1,1,,1,1,1,1,1,1,1,,1,1,-1,1,1,-1,-1,-1
27,AA7101-2,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
28,AA7536-2,1,1,1,1,1,1,1,1,1,1,1,-1,2,1,1,-1,-1,-1
29,AA7149-2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
30,AA6952-3,2,1,1,1,1,1,1,1,1,,1,-1,1,1,1,-1,-1,-1
31,AA7488-3,,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
32,MW4640-3,1,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,-1,-1,-1
33,AA7322-3,4,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1
34,AA7101-3,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1
35,AA7536-3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
36,AA7149-3,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
37,AA6952-4,1,1,1,1,,1,1,1,1,,1,-1,2,,1,-1,-1,-1
38,AA7488-4,,1,1,1,1,1,1,1,1,-1,1,2,2,1,1,-1,-1,-1
39,MW4640-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
40,AA7322-4,,1,1,1,1,1,1,1,1,,1,1,1,1,1,-1,-1,-1
41,AA7101-4,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
42,AA7536-4,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,-1,-1,-1
43,AA7706-2,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
44,AA7248-2,1,1,1,1,1,1,1,1,1,,1,,,1,1,-1,-1,-1
45,AA7492-0,1,1,1,1,1,1,1,1,1,,1,-1,1,1,1,-1,-1,-1
46,AA7149-4,1,,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1
47,AA7195-2,1,,1,1,1,1,2,1,1,-1,1,1,-1,1,1,-1,-1,-1
48,AA6952-5,1,1,1,1,1,1,2,1,1,-1,1,1,,,1,-1,-1,-1
49,AA7188-0,,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1
50,AA7488-5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,-1,-1,-1
51,MW4640-5,1,1,1,1,1,1,1,1,1,-1,1,1,3,1,1,-1,-1,-1
52,AA7322-5,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1
53,AA7101-5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,-1,-1,-1
54,AA7706-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
55,AA7536-5,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1
56,AA7248-3,1,,1,1,1,1,1,1,1,,,1,1,1,1,-1,-1,-1
57,AA7492-1,1,1,1,1,1,1,1,1,1,-1,1,1,,1,1,-1,-1,-1
58,AA7195-3,1,,1,1,1,1,1,1,1,,1,-1,-1,1,1,-1,-1,-1
59,AA7149-5,1,1,1,1,1,1,2,1,1,-1,1,1,1,1,1,-1,-1,-1
60,AA6952-6,1,1,1,1,1,1,1,1,1,-1,1,1,,1,1,-1,-1,-1
61,AA7188-1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
62,AA7488-6,1,1,1,1,1,1,2,1,1,-1,1,1,3,1,1,-1,-1,-1
63,MW4640-6,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
64,AA7322-6,2,1,1,1,1,1,1,1,1,,1,1,1,1,1,-1,-1,-1
65,AA7101-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
66,AA7706-4,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1
67,AA7536-6,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1
68,AA7248-4,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,-1,-1,-1
69,AA7149-6,1,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,-1,-1,-1
70,AA7488-7,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1
71,MW4640-7,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,-1,-1,-1
72,AA7322-7,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1
73,AA7536-7,1,1,1,1,1,1,1,1,1,,1,,,1,1,-1,-1,-1
74,AA7248-5,1,,1,1,1,1,1,1,1,1,1,1,,,1,-1,,-1
75,AA7149-7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
76,AA6952-7,1,1,1,1,1,1,1,1,1,-1,1,1,,,,,,
77,AA7488-8,1,1,1,1,1,1,1,1,1,,,,,,,,,
