,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
11,MW2856-1,095036,095119,095214,095308,095519,095603,095919,100035,100151,100403,100458,100541,101214,101604,101732,101848,101953,102110,102247,102354,102511,102544,102710,103152,103436,103718,103857,103951,104057,104318,104425,104541,104708,104930,105056,105224
12,MW3053-1,,,,,101425,101553,101942,102037,102226,102311,102405,102449,102921,103308,103508,103635,103740,103834,104002,104130,104235,104329,104447,104919,105150,105351,105517,105643,105842,105958,110043,110231,110347,110621,110810,111020
13,MW5346-1,102900,103048,103142,103308,103447,103602,103929,104024,104245,104509,104625,104708,105139,105351,105600,105716,105842,105925,110043,110148,110325,110421,110537,111031,111251,111451,111639,111744,111921,112111,112238,112415,112614,112942,113130,113340
14,MS2259-1,105202,105329,105423,105517,105748,105947,110242,110336,110505,110610,110716,110759,111345,111701,111911,112006,112154,112249,112415,112531,112709,112814,112931,113424,113656,113906,114000,114054,114253,114514,114641,114735,114851,115112,115251,115417
15,MS1935-1,111440,111744,111827,111921,112154,112310,112720,112825,112931,113152,113308,113402,114000,114304,114536,114703,114935,115040,115229,115323,115439,115544,115732,120225,120500,120732,120827,120955,121122,121249,121512,121701,121901,122122,122310,122520
16,MW3116-0,113938,114000,114105,114159,114431,114547,114913,115029,115155,115428,115605,115721,120310,120710,121017,121238,121512,121650,121850,122017,122155,122310,122458,123001,123305,123558,123703,123830,124054,124231,124421,124600,124737,124947,125135,125345
17,MW5645-2,115942,120450,120543,120649,120944,121101,121439,121544,121756,122028,122155,122249,122813,123055,123243,123359,123620,123757,123935,124041,124231,124315,124443,125009,125251,125511,125617,125732,125859,130145,130301,130428,130627,130850,131101,131240
18,MS2365-2,121806,121955,122050,122144,122259,122332,122636,122730,122918,123001,123055,123138,123547,123808,124041,124253,124421,124539,124726,124821,124936,125009,125146,125649,125910,130123,130301,130355,130500,130649,130744,130934,131101,131313,131501,131629
19,MW2390-2,123222,124220,124304,124410,124549,124705,124958,125125,125323,125439,125606,125649,130134,130344,130555,130711,130934,131123,131313,131418,131522,131618,131817,132251,132638,132920,133046,133214,133319,133435,133603,133741,133919,134119,134425,134710
20,MW2856-2,130312,130417,130500,130544,130722,130817,131123,131229,131356,131501,131618,131702,132207,132555,132743,132931,133130,133258,133413,133508,133614,133719,133846,134329,134626,134933,135050,135240,135501,135607,135734,135850,140115,140504,140652,140735
21,MW3053-2,132512,132649,132732,132815,133025,133141,133614,133719,133835,134046,134214,134246,134806,135134,135345,135533,135713,135818,135947,140053,140209,140304,140431,140925,141220,141430,141557,141702,141829,142028,142145,142356,142545,142838,143026,143225
22,MW5346-2,134615,134732,134817,134922,135145,135334,135607,135713,135839,140115,140315,140348,140936,141220,141430,141608,141807,141956,142156,142312,142450,142545,142711,143152,143445,143603,143720,143816,143859,144005,144153,144416,144553,144814,145024,145151
23,MS2259-2,140126,140453,140536,140630,140936,,141325,141430,141535,141756,141945,142039,142556,143004,143130,143235,143434,143603,143816,143910,144059,144204,144342,144857,145235,145402,145518,145624,145836,150057,150256,150351,150519,150729,150856,151128
24,MW3116-1,142356,142450,142545,142701,143015,143152,143507,143615,143753,144027,144153,144237,144626,144919,145129,145246,145646,145823,150024,150140,150340,150435,150613,151107,151423,151646,151802,151929,152130,152257,152413,152602,152718,152858,153025,153319
25,MW5645-3,144248,144405,144459,144615,144803,144908,145235,145351,145445,145707,145908,145952,150750,151128,151445,151614,151740,151835,152035,152141,152319,152435,152602,153141,153529,153741,153907,154025,154152,154319,154507,154800,155032,155242,155610,155903
26,MS2365-3,145823,150119,150213,150256,150508,150602,151001,151117,151318,151413,151507,151603,152130,152645,152825,152942,153152,153330,153551,153658,153907,153951,154119,154644,155021,155242,155431,155557,155714,155841,155957,160228,160400,160707,160907,161106
27,MW2390-3,152740,153603,153658,153824,154047,154308,154634,154811,154905,155127,155253,155358,160422,160750,160939,161055,161233,161349,161548,161644,161832,161938,162055,162537,162904,163221,163359,163526,163735,164018,164206,164356,164557,165018,165345,165702
28,MW2856-3,160040,160156,160304,160400,160613,160802,161055,161222,161316,161548,161738,161948,162747,163126,163432,163619,163724,163902,164050,164155,164333,164419,164557,165113,165429,165640,165750,165941,170057,170235,170424,170613,170758,171113,171314,171535
29,MW3053-3,161516,161654,161800,161927,162139,162255,162704,162759,162959,163243,163432,163526,164040,164344,164557,164735,164957,165113,165251,165345,165523,165607,165750,170246,170602,170747,170853,171030,171208,171336,171452,171640,171756,172149,172328,172655
30,MW5346-3,164007,,164227,164333,164546,164757,165113,165251,165418,165651,165857,165941,170936,171408,171640,171807,171937,172055,172244,172403,172550,172644,172811,173326,173705,173915,174111,174300,174426,174607,174723,174839,175049,175344,175745,180146
31,MS2259-3,164557,165240,165334,165440,165724,,170057,170202,170413,170529,170646,170747,171745,172023,172233,172328,172456,172634,172833,172937,173104,173147,173326,173853,174227,174521,174651,174828,175049,175215,175344,,,180052,180146,180701
32,MS1935-2,170308,170413,170518,170707,171113,171146,171524,171651,171829,172106,172244,172328,173137,173526,173748,173927,174111,174216,174448,174543,174712,174900,175027,175532,175852,180146,180313,180512,180712,180911,181100,181239,181417,181745,182029,182417
33,MW3116-2,171701,171901,172000,172044,172254,172339,172749,172948,173021,173304,173526,173610,174238,174532,174712,174900,175049,175205,175311,175449,175617,175735,175841,180356,180701,181006,181122,181323,181534,181651,181829,181934,182050,182406,182605,183015
34,MW5645-4,173536,173716,173759,173927,174132,174332,174723,174900,175016,175311,175449,175532,180146,180429,180701,180901,181111,181216,181356,181501,181651,181745,181923,182500,182826,183120,183248,183542,183920,184226,184353,184509,184625,184922,185102,185440
35,MS2365-4,175405,175543,175651,175745,180007,180146,180523,180701,180817,181122,181345,181417,182050,182311,182450,182616,182732,182859,,183205,183353,183447,183625,184132,184458,184709,184848,185029,185146,185628,185755,185923,190337,190714,190843,191042
36,MW2390-4,182050,182123,182206,182311,182406,182522,182910,183015,183048,183321,183614,183658,184215,184447,184636,184814,184934,185040,185207,185313,185440,185534,185723,190222,190536,190821,190915,191020,191324,191651,191831,191947,192126,192410,192558,192854
37,MW2856-4,184447,184553,184647,184741,185007,185029,185356,185502,185617,185912,190040,190138,190630,190915,191146,191324,191419,191546,191723,191831,192020,192126,192304,192821,193125,193253,193347,193505,193643,193809,193925,194053,194242,194537,194748,194926
38,MW3053-4,185923,190103,190200,190254,190525,190609,190926,191042,191230,191502,191629,191713,192242,192515,192725,192821,192926,193020,193158,193304,193420,193527,193654,194209,194443,194643,194810,194915,195125,195242,195347,195454,195559,195831,200009,200137
39,MW5346-4,192421,192631,192725,192809,192937,193042,193409,193516,193621,193936,194104,194158,194715,194926,195125,195253,195410,195526,195704,195820,195936,200030,200148,200640,200957,201211,201339,201518,201659,201851,202007,202111,202227,202438,202616,202732
40,MS2259-4,193253,193925,194009,194104,194359,,194748,194842,195020,195125,195314,195359,195925,200103,200253,200419,200524,200651,200807,200914,201053,201211,201327,201902,202155,202416,202544,202710,202815,202943,,203237,203405,203649,203700,203842
41,MS1935-3,,195958,200103,200220,200524,200546,200901,201008,201211,201446,201614,201659,202310,202544,202732,202848,203037,203132,203332,203405,203511,203605,203745,204220,204549,204810,205000,205055,205150,205319,205510,205637,205752,205919,210036,210235
42,MW3116-3,202837,203015,203110,203153,203450,203544,203842,204010,204159,204433,204610,204643,205202,205403,205553,205709,205836,205941,210108,210141,210257,210340,210446,210952,211330,211635,211835,212002,212151,212318,212553,212659,212755,212913,213040,213302
43,MS2365-5,205246,205414,205459,205542,205731,205847,210130,210224,210413,210529,210634,210739,211247,211446,211646,211824,211929,212035,212202,212307,212425,212520,212636,213124,213411,213625,213753,213922,214028,214321,214415,214524,214639,214817,214954,215121
44,MW2390-5,,211119,211214,211319,211435,211529,211857,212013,212108,212329,212447,212531,213008,213156,213335,213447,213603,213658,213826,213922,214049,214133,214300,214744,215038,215226,215321,215448,215532,215721,215849,215933,220038,220331,220511,220605
45,MW2856-5,213519,213625,213720,213837,,214154,214511,214639,214733,214954,215110,215143,215637,215900,220143,220226,220320,220438,220616,220732,220921,221015,221214,221718,222146,222420,222608,222713,222903,223156,223301,223439,223607,223756,223955,224122
46,MW3053-5,215604,215731,215826,215922,,220132,220449,220554,220742,221026,221131,221214,221743,221943,222133,222232,222358,222442,222619,222652,222758,222852,223008,223501,223818,224039,224242,224335,224420,224608,224724,224820,224926,225045,225224,225332
47,MW5346-5,222037,222221,222315,222409,222630,222820,223112,223217,223355,223628,223745,223829,224335,224536,224713,224831,224937,225045,225202,225257,225418,225513,225628,230130,230402,230639,230723,230841,231009,231147,231231,231326,231420,231525,231630,231714
48,MW3116-4,224736,224747,224831,224926,225139,225224,225545,225722,225816,230036,230141,230225,230712,230936,231115,231158,231303,231337,231442,231525,231620,231652,231758,232240,,,,,,,,,,,,
49,MS2365-6,230936,231053,231209,231253,231431,231620,231913,232041,232229,,,,,,,,,,,,,,,,,,,,,,,,,,,
