,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
12,MX1693-1,101427,101555,101700,101733,101911,102059,102424,102601,102728,102822,102916,103000,103438,103658,103908,104035,104152,104246,104351,104456,104601,104706,104813,105319,105635,105919,110026,110120,110235,110423,110601,110717,110844,111116,111307,111445
13,MS2259-1,103250,103658,103804,103941,104224,104402,104550,104655,104802,105035,105152,105257,105824,110048,110246,110402,110528,,110749,110833,111000,111022,111137,111635,111917,112137,112336,112452,112629,112733,,,113131,113331,113436,113624
14,MX1698-1,105446,105508,105603,105646,105919,110015,110413,110539,110655,110906,110949,111043,111539,111812,112054,112159,112336,112430,112546,112640,112755,112849,113058,113603,113855,114115,114221,114409,114525,114641,114746,114901,115110,115248,115352,115457
15,MX4068-1,111234,111845,111928,112032,112220,112336,112712,112817,112922,113142,113247,113331,113823,114043,114305,114348,114453,114619,114746,114850,114944,115049,115215,115730,120014,120308,120507,120612,120728,120930,121046,121228,121406,121827,121954,122204
16,MS2243-0,113541,113751,113855,114021,114147,114326,114630,114746,114933,115049,115204,115248,115803,120036,120246,120340,120539,120612,120739,120835,120951,121046,121216,121700,121943,122121,122300,122428,122511,122817,122944,123133,123301,123522,123700,123910
17,MS1953-2,115153,115930,120014,120058,120257,120340,120623,120739,120835,121046,121238,121311,121849,122121,122311,122438,122606,122700,122827,122911,123027,123122,123250,123805,124047,124319,124436,124602,124729,124846,124953,125131,125344,125522,125859,130025
18,MX4310-2,121849,122037,122121,122249,122511,122628,122955,123049,123250,123511,123638,123732,124246,124540,124824,124919,125048,125153,125344,125449,125606,125649,125805,130332,130615,130814,130930,131046,131129,131238,131355,131510,131626,131849,132026,132121
19,MX1624-2,122838,124152,124246,124436,124613,124740,125026,125142,125311,125533,125700,125732,130151,130427,130615,130752,130858,131003,131151,131311,131416,131510,131637,132143,132421,132704,132821,132938,133105,133226,133320,133439,133628,133806,133954,134111
20,MS2365-2,130129,130202,130249,130332,130543,130615,130941,131107,131151,131300,131405,131438,132037,132242,132516,132643,132821,132927,133105,133149,133342,133439,133606,134122,134430,134556,134733,134827,134921,135036,135216,135332,135500,135723,135900,140038
21,MX1693-2,131910,132048,132204,132315,132526,132643,133000,133105,133226,133450,133545,133617,134100,134322,134524,134618,134755,134849,135015,135119,135249,135343,135533,140005,140310,140523,140711,140838,140954,141131,141334,141450,141651,141850,142051,142320
22,MS2259-2,132759,134027,134143,134300,134524,134628,134932,135036,135249,135522,135639,135723,140142,140417,140617,140733,140921,141026,141204,141251,141418,141523,141702,142215,142458,142729,142857,143025,143237,143450,143617,,143943,144236,144424,144601
23,MX1698-2,135650,135900,140005,140048,140238,140321,140711,140849,140954,141204,141313,141418,141923,142226,142425,142541,142719,142836,143046,143140,143259,143355,143533,144047,144341,144655,144906,145021,145256,145412,145610,145748,145925,150146,150324,150440
24,MS2243-1,141651,141850,141934,142040,142215,142310,142729,142908,143014,143129,143237,143332,144037,144319,144507,144550,144749,144843,145032,145137,145256,145401,145549,150041,150346,150618,150818,150956,151134,151305,151453,151715,151903,152115,152303,152451
25,MS1953-3,142614,143744,143827,143910,144109,144225,144655,144821,144917,145126,145245,145317,150030,150313,150535,150640,150807,150912,151039,151155,151305,151359,151526,152125,152430,152628,152722,152859,152942,153047,153214,153320,153614,153835,154025,154237
26,MX4310-3,145758,150009,150103,150157,150346,150440,150851,151039,151134,151348,151453,151537,152147,152440,152700,152805,152953,153058,153236,153331,153425,153520,153719,154248,154534,154819,155019,155135,155241,155345,155512,155639,155837,160204,160341,160707
27,MX1624-3,151504,152408,152513,152639,152816,152942,153331,153509,153552,153919,153941,154025,154556,154830,155102,155219,155356,155533,155722,155826,155953,160048,160204,160718,161037,161247,161518,161624,161823,161928,162106,162359,162746,162955,163205,163450
28,MS2365-3,153908,154342,154450,154556,154935,154957,155512,155650,155816,160037,160131,160215,160656,161004,161236,161352,161540,161646,161823,161928,162106,162200,162316,162807,163101,163417,163617,163743,163942,164204,164309,164426,164648,164909,165108,165330
29,MX1693-3,,160613,160656,160750,161004,161131,161518,161624,161823,161939,162033,162138,162746,163006,163217,163301,163450,163555,163711,163816,163921,164016,164215,164648,164931,165202,165351,165456,165719,165825,165953,170131,170342,170603,170741,170952
30,MS2259-3,162305,162515,162619,162703,162901,162934,163322,163501,163533,163754,163942,164027,,164847,165047,165202,165402,165446,165625,165730,165847,165953,170120,170636,170941,171141,171239,171439,171650,171911,172048,172227,172310,172534,172733,173110
31,MX1698-3,163649,164226,164331,164448,164637,164753,165130,165246,165402,165636,165814,165858,170509,170741,171058,171217,171333,171439,171555,171701,171839,171943,172121,172722,173059,173324,173451,173640,173755,173911,174048,174227,174638,174932,175331,175617
32,MX4068-2,165814,170215,170309,170404,170520,170646,170941,171119,171228,171333,171544,171617,172204,172407,172628,172733,172911,173027,173219,173302,173408,173502,173651,174238,174544,174804,174859,175015,175237,175417,175555,175805,180014,180352,180635,181152
33,MS1953-4,171606,171839,171932,172037,172310,172440,172733,172838,173016,173121,173230,173324,174015,174322,174554,174659,174910,175004,175153,175310,175417,175523,175700,180214,180529,180814,180942,181231,181454,181621,181737,181936,182317,182542,182910,183249
34,MS2243-2,172744,173734,173828,173954,174152,174238,174804,174910,175026,175131,175226,175321,180108,180435,180740,180858,181108,181220,181347,181454,181621,181737,181926,182456,182827,183249,183358,183529,183737,184041,184158,184334,184614,184835,185027,185745
35,MX4310-4,175638,175826,175920,180014,180214,180341,180740,180858,181047,181325,181621,181704,182433,182737,182943,183123,183529,183635,183812,183918,184052,184158,184334,184858,185146,185431,185609,185724,185954,190122,190220,190400,190553,190814,190952,191216
36,MX1624-4,181025,181253,181336,181432,181632,181715,182101,182221,182411,182529,182803,182848,183635,183856,184124,184240,184509,184705,184858,184954,185111,185157,185330,185828,190134,190510,190719,190835,191057,191203,191321,191449,191608,191838,192040,192219
37,MS2365-4,183017,183529,183614,183723,183844,183931,184302,184445,184624,184909,185122,185224,190159,190422,190658,190835,191024,191138,191310,191406,191555,191643,191838,192337,192644,193022,193154,193327,193445,193606,193710,193840,194007,194231,194412,194545
38,MX1693-4,185235,185443,185548,185636,185818,185856,190220,190338,190437,190709,190858,190930,191511,191716,191900,192040,192251,192436,192617,192727,192915,193022,193143,193638,193945,194125,194306,194402,194518,194712,194906,195002,195148,195503,195718,195827
39,MS2259-4,191337,191543,191643,,192040,192156,192414,192541,192644,192854,193034,193121,193606,193806,193955,194053,194231,194340,194504,194556,194746,194855,195002,195515,195755,200041,200235,200344,200454,200537,200747,200902,200945,201041,201152,201310
40,MX1698-4,193434,193851,193955,194104,194402,194518,194844,195002,195228,195319,195503,195538,200030,200246,200454,200610,200747,200851,201106,201236,201428,201544,201721,202247,202558,202732,202907,203001,203218,203317,203424,203540,203701,203839,204020,204146
41,MX4068-3,,195956,200102,200145,200344,200418,200653,200747,200945,201106,201225,201321,201849,202042,202225,202331,202432,202547,202700,202804,202853,202950,203218,203551,203839,204103,204213,204313,204451,204602,204717,204817,204922,205124,205259,205356
42,MS1953-5,202950,203240,203340,203446,203712,203839,204135,204303,204346,204602,204706,204751,205146,205406,205540,205646,205822,205939,210110,210238,210348,210447,210635,211126,211431,211605,211732,211912,211944,212204,212332,212437,212610,212819,212935,213100
43,MX4310-5,205041,205221,205333,205417,205635,205734,210037,210142,210227,210447,210613,210647,211115,211325,211510,211627,211732,211837,212006,212110,212204,212300,212437,212924,213206,213421,213612,213721,213818,214028,214127,214237,214342,214514,214657,214742
44,MX1624-5,211126,211314,211431,211554,211721,211837,212110,212228,212437,212715,212841,212935,213518,213721,213923,214038,214149,214237,214404,214503,214619,214657,214804,215304,215539,215756,215926,220104,220248,220342,220604,220659,220759,221041,221221,221351
45,MS2365-5,212142,213411,213456,213612,213839,213912,214149,214259,214331,214547,214657,214742,215250,215434,215617,215701,215841,215915,220116,220205,220320,220416,220543,221041,221340,221604,221659,221814,221927,222046,222203,222304,222402,222613,222751,222920
46,MX1693-5,215506,215628,215756,215841,220009,220133,220438,220543,220735,221006,221135,221221,221709,221858,222057,222203,222304,222351,222518,222551,222707,222803,222920,223428,223726,223932,224106,224235,224339,224438,224605,224640,224755,224953,225125,225246
47,MS2259-5,221858,222036,222141,,222445,222529,222858,223025,223144,223414,223538,223632,224117,224318,224500,224605,224755,224859,225016,225040,225146,225232,225359,225851,230142,230407,230549,230644,230808,230927,231129,231219,231253,231458,231510,231638
48,MS1953-6,224449,224532,224626,224708,224805,224910,225221,225337,225421,225648,225818,225901,230308,230527,230723,230819,230940,231024,231139,231231,231325,231422,231542,232028,232318,232546,232652,232822,232858,233003,233135,233240,233356,233651,,
49,MX4310-6,230927,231107,231219,231304,,231520,231742,231859,232028,232125,232221,232318,232746,232931,233114,233219,233313,233356,233522,233618,233712,,,,,,,,,,,,,,,
50,MX1624-6,233345,233607,233651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
