,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
49,MW5594-3,140115,140345,140512,140816,141026,141120,141330,141635,142601,142707,142802,142918,143055,143149,143305,143412,143527,143632,143747,143851,144122,144406,144511
50,MW4366-3,141635,141835,142107,142435,142728,142940,143254,143559,144605,144658,144752,144921,145059,145204,145353,145459,145626,145752,145909,150014,150151,150456,150612
51,MW5142-4,143138,143412,143704,143934,144133,144259,144615,144803,145848,145931,150035,150202,150328,150413,150644,150749,150905,151103,151219,151334,151501,151733,151849
52,MW4557-4,,,,145131,145353,145521,145741,145941,151009,151114,151157,151313,151439,151533,151744,151849,151932,152100,152215,152320,152437,152636,152740
53,MW4647-4,145353,145920,150339,150728,150905,151114,151345,151650,152636,152729,152835,152954,153121,153215,153436,153541,153646,153801,153928,154023,154117,154420,154525
54,MW4781-4,,,151722,,152309,152426,152719,153237,154200,154232,154315,154431,154536,154629,154756,154850,155017,155132,155236,155330,155602,160003,160058
55,AA7149-3,,152215,152458,152719,153015,,153508,154222,155143,155226,155320,155424,155529,155613,155751,155835,155940,160025,160130,160213,160340,160613,160741
56,MW4837-4,152509,153121,153259,153624,153834,153949,154254,154629,155729,155802,155846,160003,160058,160141,160308,160402,160435,160602,160708,160804,160921,161132,161259
57,MP6054-1,,153812,154055,154442,154651,154828,155236,155624,160602,160635,160730,160848,160943,161038,161205,161259,161404,161458,161614,161719,161845,162045,162233
58,MW4229-0,153949,155330,155657,160003,160235,160435,160719,161026,162118,162222,162316,162411,162515,162609,162724,162819,162923,163100,163216,163311,163511,163755,163902
59,MW4856-4,,154850,155132,155413,155740,155951,160203,160308,161404,161458,161552,161730,161856,161939,162118,162222,162316,162515,162631,162724,162934,163216,163428
60,MW5594-4,155813,160141,160507,160719,160953,161121,161426,161730,162735,162808,162840,163006,163111,163154,163300,163355,163500,163650,163744,163840,163913,164147,184715
61,AA7480-2,160741,160859,161259,161509,161834,162129,162400,162714,163744,163851,163956,,164244,164348,164547,164653,164746,164923,165039,165122,165355,165733,165849
62,MW4366-4,161447,161740,162056,162432,162714,162934,163206,163322,164147,164233,164327,164442,164558,164631,164746,164840,164934,165039,165144,165239,165355,165827,170017
63,MW5124-2,162035,162432,162913,163300,163544,163755,164147,164316,165417,165512,165617,165754,165944,170039,170227,170332,170437,170542,170709,170815,170954,171309,171459
64,MW5142-5,163006,163322,163701,163913,164233,164432,164736,165039,170100,170133,170237,170404,170531,170636,170804,170859,171005,171121,171226,171331,171414,171639,171900
65,MW4619-3,164515,164703,164818,165355,165512,165805,165921,170028,170954,171037,171132,,171352,171437,171605,171722,171816,172004,172109,,172341,172602,172910
66,MW4647-5,165312,165544,165827,170227,170448,170647,171016,171143,172203,172247,172341,172508,172635,172728,173014,173108,173238,173332,173449,173547,173748,174036,174143
67,MW4705-3,170310,170415,170626,171005,171226,171520,171816,172120,173003,173036,173130,173249,173405,173500,173631,173726,173833,174036,174143,174228,174355,174619,174831
68,MW4557-5,,,,,,,,,170354,170415,170509,170604,170658,170752,170954,171048,171143,171258,171352,171437,171543,171755,172015
69,MW4837-5,172203,172541,172750,173047,173310,173449,173737,174036,175041,175125,175209,175304,175432,175530,175647,175752,175857,175950,180046,180151,180349,180631,180736
70,MW4781-5,,,,,172308,172457,172803,172920,173906,173940,174036,,174228,174333,174524,174630,174713,174809,174914,175030,175135,175422,175516
71,MP6054-2,173405,173748,174109,174441,174713,174947,175231,175614,180758,180856,180950,181044,181138,181211,181359,181453,181558,181736,181913,182019,182146,182429,182619
72,MW4229-1,174503,175614,175950,180234,180515,180631,181012,181138,182501,182546,182629,182745,182840,182945,183205,183310,183425,183635,183823,183906,184138,184359,184548
73,MW4856-5,174524,175019,175209,175422,175709,180003,180223,180400,181757,181830,181924,182029,182135,182218,182429,182608,182734,182851,183028,183111,183342,183603,183802
74,AA7480-3,180505,180918,181316,181641,181924,182040,182324,182640,183708,183740,183845,,184138,184210,184453,184537,184704,184830,184936,185103,185157,185419,185524
75,MW4366-5,181348,181819,182124,182440,182702,183100,183331,183635,184631,184704,184758,184903,185009,185052,185240,185324,185430,185618,185733,185849,185954,190248,190428
76,MW5124-3,182512,182745,183205,183458,183845,184138,184443,184736,185849,190005,190121,190238,190406,190501,190736,190848,191007,191139,191304,191421,191553,191921,192040
77,MW5142-6,,183729,184000,184348,184715,185009,185345,185524,190501,190558,190653,190821,190945,191032,191304,191359,191543,191733,191837,191933,192148,192423,192622
78,MW4619-4,184348,184631,185030,,185701,185849,190143,190310,191421,191456,191543,191638,191754,191837,192029,192112,192211,192327,192423,192517,192600,192848,193030
79,MW4705-4,185324,185618,185838,190205,190332,190428,190725,191032,192243,192349,192455,192633,192803,192859,193041,193146,193303,193514,193619,193725,193949,194257,194444
80,MW4557-6,,,190956,191628,191733,192040,192233,192423,193336,193420,193514,193630,193736,193819,193938,194010,194105,194236,194330,194420,194538,194811,195001
81,MW4647-6,192148,192412,192751,193135,193359,193608,193938,194055,195127,195222,195316,195432,195537,195633,195822,195927,200022,200148,200257,200413,200606,200827,200932
82,MW4781-6,,,194116,194407,194634,194822,195200,195326,200159,200246,200329,200423,200522,200617,200806,200900,200943,201039,201145,201241,201336,201620,201820
83,MW4837-6,,195348,195750,195948,200222,200319,200556,200722,201715,201747,201830,201925,202041,202125,202241,202356,202428,202621,202736,202830,203019,203302,203429
84,MW4856-6,,,201359,201610,201914,202125,202407,202549,203545,203621,203715,203809,203928,204000,204126,204220,204303,204420,204515,204630,204735,204957,205112
85,MW5594-5,202830,202913,203241,203512,203758,203928,204231,204348,205312,205345,205431,205525,205619,205713,205839,205934,210111,210154,210259,210404,210542,210751,210950
86,MW4366-6,204703,204808,205029,205312,205702,205818,210050,210321,211233,211327,211431,211536,211651,211756,211934,212050,212155,212342,212447,212530,212646,212907,213117
87,MW4557-7,,,210646,210940,211117,211420,211453,211547,212552,212646,212730,212835,212929,213012,213129,213224,213257,213351,213456,213550,213636,213932,214121
88,MW4647-7,211756,212007,212206,212552,212824,212951,213235,213340,214518,214623,214717,214833,214937,215020,215220,215324,215408,215555,215711,215805,220006,220259,220436
89,MW4781-7,,,213859,214110,214403,214613,214854,214959,215859,220006,220049,220143,220248,220342,220556,220650,220745,220913,221018,221112,221302,221500,221605
90,MW4837-7,214916,215114,215346,215606,215754,215932,220227,220342,221251,221345,221428,221522,221616,221721,221826,221859,222005,222132,222249,222343,222437,222711,222838
91,MW4856-7,220607,220712,221051,221323,221533,221648,221859,222005,222816,222923,223006,223101,223208,223302,223523,223620,223724,223902,224007,224123,224301,224545,224650
92,MW5594-6,222049,222311,222545,222805,223050,223240,223523,223631,224545,224628,224712,224806,224921,225015,225109,225152,225236,225340,225424,225518,225603,225803,225921
93,MW4366-7,223746,223935,224301,224607,224827,224932,225152,225257,230310,230415,230520,230625,230751,230856,231022,231105,231159,231253,231408,231523,231639,231911,232037
94,MW4647-8,230542,230719,231044,231408,231555,231756,232026,,,,,,,,,,,,,,,,
95,MW4557-8,,,,,,,,,231314,231336,231429,231512,231628,231723,231900,231932,232005,232131,,,,,
