,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
48,MW5142-4,152932,153236,153600,153759,153852,153935,154051,154155,154300,154847,155057,160446,160741,161539,161646,161750,161927,162451
49,MW4557-4,154155,,154614,154740,154858,154931,155108,155151,155235,155813,160014,161203,161445,162032,162136,162241,162335,162722
50,MW4619-2,154931,155235,155456,155646,155751,155823,155950,160057,160141,160719,,162230,,162826,162942,163048,163142,163543
51,MW4647-4,155646,155907,160152,160424,160540,160635,160730,160847,160931,161455,161801,163333,163639,163935,164040,164151,164249,164637
52,MW4705-2,,160847,161129,161351,161455,161550,161729,161823,161906,162357,162650,164259,164605,164815,164921,165015,165109,165402
53,MW4781-4,161235,,,161750,161906,161959,162136,162313,162346,,163333,165047,165340,165529,165635,165740,165823,170212
54,AA7149-2,161635,,162230,162451,162607,162700,162805,162859,162942,163511,163840,165635,165929,170118,170223,170306,170400,170836
55,MP6054-0,162252,163806,164112,164321,164416,164521,164720,164921,165004,165539,165750,171733,172026,172257,172402,172447,172603,172942
56,MW4837-5,162502,162722,163015,163216,163344,163417,163511,163606,163701,164238,164416,170223,170516,170716,170825,170931,171058,171509
57,MW4229-0,163924,165026,165340,165445,165603,165646,165750,165845,165951,170505,170706,173058,173404,173609,173726,173833,173918,174300
58,MW4856-5,164342,164510,164805,164910,165015,165152,165329,165434,165529,,170349,172530,172814,173004,173119,173214,173321,173758
59,MW5594-5,165434,165518,170118,170255,170411,170538,170633,170727,170825,171237,171509,173642,173941,174142,174311,174355,174452,174841
60,AA7480-2,170316,170612,170859,171047,171215,171342,171520,171628,171744,172351,172603,174428,174736,175008,175125,175231,175348,175815
61,MW4366-5,171320,171426,171744,172037,172152,172246,172402,172508,172614,173119,173321,174830,175125,175421,175541,175710,175837,180351
62,MW5124-2,171954,172235,172635,172836,172953,173259,173426,173547,173704,174333,174641,175943,180246,180625,180740,180911,181016,181520
63,MW5142-5,172447,172751,173141,173426,173536,173653,173844,173941,174047,174641,174913,180329,180636,181016,181142,181236,181437,182025
64,MW4557-5,173130,,,174025,174142,174216,174322,174452,174546,175530,175732,181520,181814,182213,182329,182424,182550,183104
65,AA7149-3,,,,173931,174036,174120,174311,174452,174546,175507,175943,181332,181803,182213,182318,182413,182550,183104
66,MW4619-3,,174238,174524,174641,,,175041,175209,175315,180235,180636,182141,182340,182633,182749,182843,183010,183410
67,MW4647-5,174757,175041,175410,175658,175804,175859,180047,180235,180351,180922,181404,182644,182937,183220,183336,183443,183633,184147
68,MW4705-3,175614,175837,180130,180318,180448,180542,180647,180826,180933,181447,181847,183220,183515,183811,183916,184021,184126,184628
69,MW4781-5,180933,,181353,181626,181752,181847,182036,182152,182246,182905,183242,184556,184901,185121,185226,185352,185508,190016
70,MW4837-6,181920,182036,182413,182622,182749,182843,183010,183136,183231,183811,183948,185707,190005,190238,190406,190501,190618,191034
71,MP6054-1,182716,183348,183644,183822,183948,184104,184230,184451,184556,185111,185341,190715,191011,191320,191437,191535,191715,192052
72,MW4856-6,184324,184335,184733,184901,185017,185121,185226,185352,185435,185859,190100,191250,191535,191809,191913,191947,192126,192633
73,MW4229-1,185215,185341,185624,185848,190005,190038,190155,190321,190417,191001,191132,192412,192716,192956,193111,193216,193310,193710
74,MW5594-6,190016,190249,190523,190631,190736,190907,191110,191228,191331,191852,192042,193248,193542,193827,193936,194030,194102,194433
75,MW4366-6,191450,191558,191947,192103,192211,192316,192444,192600,192654,193227,193436,194635,194846,195028,195143,195237,195414,195836
76,MW5142-6,,193248,193614,193827,193947,194041,194220,194315,194422,194921,195122,200325,200635,200837,200942,201016,201123,201453
77,MW4619-4,194646,194846,195100,195215,195404,,195519,195626,195720,200205,200456,201726,201916,,202032,202140,202330,
78,MW4557-6,200603,,200953,201040,201208,201253,201431,201537,201631,202140,202308,203528,203740,203900,204005,204110,204225,204445
79,MW4647-6,202010,202140,202525,202728,202844,202916,203045,203150,203246,203719,204016,204932,205247,205446,205550,205656,205812,210054
80,MW4781-6,203455,,204005,204236,204340,204412,204518,204616,204710,205309,205424,210737,210936,211112,211218,211322,211416,211826
81,MW4837-7,204859,205309,205613,205729,205833,205906,210010,210105,210148,210620,210758,212119,212318,212445,212550,212633,212800,213114
82,MW4856-7,,211112,211322,211416,211555,211627,211859,212015,212108,212539,212717,213911,214110,214258,214403,214457,214635,215026
83,MW5594-7,212633,212706,212916,213052,213208,213240,213356,213439,213511,213911,214038,215236,215445,215614,215708,215802,215907,220131
84,MW4366-7,214215,214237,214635,214752,214921,215015,215131,215225,215319,215846,220037,221306,221526,221726,221832,221926,222020,222242
85,MW4557-7,215856,,,220425,220541,220635,220846,220950,221023,221516,221653,222813,223023,223128,223233,223316,223442,223725
86,MW4647-7,221653,221810,222103,222304,222432,222515,222708,222813,222918,223504,223715,224839,225048,225236,225341,225446,225603,225859
87,MW4781-7,223243,,,,223935,224007,224145,224228,224343,224839,225005,230239,230419,230547,230703,230736,230851,231133
88,MW4837-8,224828,225005,225236,225446,225550,225625,225752,225836,225943,230357,230524,231532,231804,231931,232035,,,
89,MW4856-8,230620,,231040,231144,231259,231353,231532,231658,231754,,,,,,,,,
