,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
19,MW5645-2,123529,124352,124509,124604,124742,124921,125215,125352,125530,125635,125741,125847,130423,130706,130926,131020,131230,131347,131525,131641,131756,131901,132039,132552,132858,133119,133236,133403,133508,133619,133747,133925,134052,134251,134439,134648
20,MX1517-2,130224,130245,130339,130445,130706,130810,131135,131230,131409,131503,131620,131713,132238,132509,132707,132835,132931,133036,133247,133352,133519,133608,133747,134334,134648,134827,135004,135059,135300,135355,135511,135638,135754,135953,140152,140352
21,MS2243-2,131933,132101,132216,132404,132458,132657,133036,133141,133258,133519,133619,133652,134229,134500,134648,134753,134942,135059,135227,135333,135500,135554,135732,140246,140529,140750,140931,141036,141203,141351,141517,141622,141809,142000,142116,142314
22,MS2365-2,132331,134041,134135,134240,134543,134616,134910,135026,135131,135406,135522,135616,140214,140435,140624,140728,140920,141025,141140,141246,141423,141517,141654,142220,142525,142807,143016,143132,143248,143425,143552,143657,143909,144121,144258,144435
23,MS1903-2,135710,135910,135953,140058,140246,140424,140750,140909,141014,141235,141423,141455,141949,142242,142442,142609,142735,142839,143016,143121,143237,143353,143541,144037,144330,144519,144706,144822,145032,145231,145358,145630,145934,150050,150228,150333
24,MR8026-1,141622,141820,141925,142011,142220,142325,142713,142828,142901,143132,143248,143342,143909,144153,144403,144457,144634,144728,144905,145000,145115,145158,145325,145757,150101,150322,150416,150604,150658,150909,151047,151213,151340,151718,151909,152141
25,MS1953-3,,,,144142,144320,144403,144656,144800,144927,145032,145147,145231,145757,150050,150300,150405,150553,150658,150858,150952,151119,151203,151330,151802,152047,152308,152446,152612,152854,153125,153302,153501,153721,153932,154131,154319
26,MS2259-3,145641,145851,145945,150101,150405,150510,150835,150931,151014,151235,151402,151456,152130,152413,152644,152811,152905,153053,,153616,,,153710,154203,154446,154645,154813,155003,155225,155434,155602,155719,155929,160108,160317,160624
27,MW5645-3,150542,152004,152109,152203,152435,152634,153020,153219,153418,153522,153627,153721,154308,154635,154858,155014,155141,155246,155456,155613,155740,155856,160035,160550,160856,161148,161254,161421,161609,161839,161955,162144,162415,162721,163059,163238
28,MX1517-3,154015,154236,154341,154446,154645,154802,155057,155203,155257,155518,155624,155657,160202,160423,160624,160751,160856,161001,161116,161221,161327,161421,161536,162101,162353,162648,162742,162953,163120,163249,163448,163740,163917,164202,164353,164626
29,MS2243-3,160213,160413,160507,160601,160812,160917,161159,161305,161515,161756,162007,162050,162627,162931,163216,163405,163531,163646,163812,163907,164033,164202,164321,164815,165131,165319,165445,165550,165656,165953,170101,170239,170555,170817,171143,171321
30,MS2365-3,162533,162627,162721,162825,162953,163142,163520,163635,163740,164000,164116,164202,164626,164910,165120,165214,165340,165456,165624,165718,165825,165920,170051,170534,170817,171143,171353,171520,171741,171920,172036,172245,172413,172719,172931,173152
31,MS1903-3,164202,164405,164448,164543,164742,164826,165109,165152,165246,165507,165603,165646,170123,170405,170649,170806,170954,171049,171226,171321,171437,171542,171741,172234,172508,172825,172942,173109,173332,173438,173609,173725,173903,174219,174451,174702
32,MS1935-2,170101,170145,170249,170343,170606,170817,171204,171321,171426,171658,171848,171931,172436,172730,172953,173109,173259,173404,173547,173642,173830,173936,174124,174641,174957,175252,175443,175603,175836,180204,180341,180604,180805,180935,181229,181617
33,MS1953-4,171741,171942,172025,172108,172256,172541,172920,173014,173227,173321,173449,173536,174041,174302,174524,174641,174757,174851,175030,175102,175220,175325,175443,175921,180225,180604,180731,180902,181008,181145,181323,181502,181806,182039,182216,182603
34,MR8026-2,173510,173642,173725,173841,174113,174156,174502,174641,174819,175052,175220,175315,180026,180247,180521,180626,180851,180957,181145,181251,181407,181512,181628,182144,182509,183402,183456,183707,183939,184233,184400,184539,184737,185052,185251,185501
35,MS2259-4,175124,175209,175303,175421,175552,,175911,180015,180225,180331,180521,180615,181102,181323,181523,181639,182006,182101,182227,182321,182437,182531,182646,183150,183613,184056,184212,184316,184622,184914,185041,185113,185418,185649,185838,190049
36,MW5645-4,175742,180851,180957,181134,181346,181440,181806,181923,182028,182300,182708,182803,183308,183518,183718,183855,184244,184349,184528,184622,184737,184820,184936,185429,190016,190512,190618,190756,191115,191332,191452,191610,191726,192000,192055,192245
37,MX1517-4,183056,183117,183202,183329,183445,183539,183834,183939,184035,184306,184517,184600,185113,185324,185512,185555,185754,185859,190016,190111,190249,190343,190512,190956,191437,191820,191939,192055,192213,192318,192435,192551,192718,192911,193134,193300
38,MS2243-4,185345,185501,185606,185700,185910,190038,190332,190439,190618,190735,190838,190913,191354,191610,191759,191903,192150,192256,192445,192601,192742,192848,193029,193532,193838,194054,194258,194352,194510,194654,194748,194854,195014,195235,195436,195636
39,MS2365-4,191503,191526,191621,191737,191914,192000,192307,192413,192445,192706,192859,192945,193405,193648,193849,193949,194054,194149,194308,194405,194521,194632,194811,195246,195531,195824,195950,200108,200214,200336,200432,200552,200708,200943,201016,201145
40,MS1903-4,193416,193626,193711,193817,194022,194054,194352,194459,194620,194716,194843,194927,195426,195625,195835,195929,200058,200151,200314,200455,200614,200708,200900,201410,201653,201855,202024,202141,202313,202446,202535,202631,202735,202851,203007,203136
41,MS1935-3,,195918,200025,200151,200325,200348,200742,200900,201038,201304,201453,201537,202119,202341,202546,202641,202746,202902,203031,203136,203241,203356,203547,204101,204354,204532,204814,204921,205110,205301,205356,205537,205632,205820,205946,210123
42,MS1953-5,,,202546,202641,202829,202945,203335,203440,203632,203737,203848,203923,204332,204542,204720,204803,204932,205027,205206,205312,205432,205515,205643,210123,210417,210522,210626,210805,210859,211004,211058,211203,211330,211528,211718,211845
43,MS2259-5,,204659,204753,204921,205059,205122,205356,205504,205704,205820,205903,205935,210417,210605,210742,210826,210953,211048,211214,211319,211402,211507,211635,212127,212359,212515,212619,212713,212757,212912,213038,213132,213227,213300,213405,213510
44,MW5645-5,205841,211131,211225,211319,211456,211624,211928,212033,212127,212410,212526,212609,213016,213227,213405,213520,213615,213720,213848,213943,214059,214204,214330,214826,215110,215300,215343,215426,215553,215722,215816,215921,220100,220227,220321,220415
45,MX1517-5,213416,213448,213615,213720,213910,214005,214258,214424,214540,214803,214910,214954,215437,215647,215848,220006,220133,220216,220353,220447,220556,220629,220755,221249,221520,221709,221857,222003,222141,222235,222352,222456,222555,222804,222919,223046
46,MS2243-5,215459,215626,215743,215838,220039,220122,220404,220509,220607,220850,221006,221100,221542,221741,221951,222058,222152,222246,222413,222507,222616,222721,222836,223328,223628,223754,223921,224015,224047,224152,224246,224351,224506,224751,224918,225044
47,MS2365-5,,222003,222047,222130,,222424,222638,222742,222836,223108,223213,223256,223743,223953,224141,224257,224351,224434,224552,224625,224729,224824,224940,225504,225723,225911,230049,230144,230250,230334,230430,230524,230609,230819,230935,231040
48,MS1953-6,,,,224708,224846,224929,225232,225336,225442,225547,225630,225702,230217,230357,230537,230620,230746,230840,231019,,231217,231250,231405,231836,232118,,,,,,,,,,,
49,MS2259-6,231051,231123,231207,231311,231459,231532,231753,231847,232046,232150,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MW5645-6,231156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
