,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
28,MX1624-3,,160603,160658,160741,161056,161224,161518,161635,161751,162025,162108,162202,163139,163351,163551,163718,163846,164014,164140,164234,164541,164635,164837,165341,165719,170130,170403,170519,170707,170846,171046,171329,171624,171907,172025,172226
29,MX1698-3,162246,162446,162540,162739,162941,163107,163424,163551,163646,163907,164130,164213,170425,170645,170941,171056,171214,171340,171540,171635,171802,171907,172131,172730,173139,173746,173841,174030,174251,174628,174827,175005,175142,175458,175636,180108
30,MX4068-3,,164119,164213,164256,164435,164602,164954,165059,165153,165403,165540,165635,172025,172258,172459,172658,172835,172929,173117,173211,173316,173421,173537,174103,174407,174827,175005,175153,175403,175742,175941,180057,180235,180541,180814,181046
31,MX1708-3,170003,170141,170246,170425,170718,170813,171152,171319,171435,171708,171907,172226,173758,174030,174313,174440,174556,174722,174943,175048,175142,175258,175425,175952,180424,181203,181341,181541,181824,182025,182236,182414,182707,183227,183545,183839
32,MX3590-3,171907,172014,172120,172215,172354,172531,172835,172951,173045,173305,173432,173537,174733,175015,175320,175436,175625,175742,175941,180025,180130,180257,180435,180940,181435,181940,182036,182225,,183024,183131,183249,183734,184053,184346,184650
33,MW3343-0,173609,173758,173914,174030,174208,174251,174700,174755,174838,175110,175247,175341,180718,181024,181341,181519,181708,181835,182014,182109,182247,182341,182519,183024,183512,184126,184242,184502,184745,184945,185155,185311,185532,185909,190213,190458
34,MS1953-4,174755,,175120,175204,175425,175458,175847,180025,180213,180457,180624,180718,181751,182014,182214,182330,182457,182613,182751,182857,183035,183153,183343,183903,184441,185050,185155,185311,185449,185648,185742,185919,190307,,190751,191058
35,MS5234-1,180457,180541,180656,180835,181046,181235,181541,181730,181835,182120,182425,182519,183406,183712,183957,184104,184230,184346,184607,184701,184817,184912,185050,185604,190003,190603,190740,190909,191141,191605,191816,191931,192047,192246,192403,192612
36,MX1545-4,181835,182014,182109,182203,182403,182508,182857,183024,183216,183354,183756,183839,184701,184922,185122,185227,185343,185438,185626,,185847,185930,190108,190646,190952,191438,191543,191711,191816,192235,192403,192518,192655,192915,193031,193241
37,MS2365-4,183523,184303,184357,184524,184723,184755,185039,185144,185238,185521,185659,185742,190458,190719,190931,191025,191259,191354,191554,191649,191826,191920,192036,192518,192811,192959,193136,193335,193429,193628,193722,193849,194017,194216,194353,194636
38,MX1624-4,,190318,190414,190519,190657,190740,191047,191141,191226,191321,191521,191605,192036,192235,192435,192518,192634,192727,192843,192937,193042,193208,193335,193900,194122,194353,194542,194636,194857,195046,195213,195341,195458,195719,195908,200214
39,MX1708-4,193838,193922,194028,194132,194310,194437,194846,195002,195224,195508,195657,195741,200332,200605,200849,201027,201131,201247,201436,201551,201729,201845,202014,202552,202846,203013,203233,203359,203609,203735,203903,204042,204157,204429,204555,204732
40,MX1698-4,,,,,,,,,,,,,,,,,,,195213,195319,195436,195552,195730,200259,200533,200910,201203,201257,201436,201625,201729,201845,202025,202235,202403,202657
41,MX4068-4,,,,,,,,,,,,,202646,202835,203002,203107,203200,203305,203421,203525,203630,203735,203903,204356,204627,204754,204910,205004,205108,205213,205342,205436,205552,205719,205845,210024
42,MX3590-4,203525,203547,203641,203807,204031,204229,204544,204627,204837,205119,205236,205331,205845,210107,210306,210411,210538,210653,210830,210946,211113,211228,211406,211911,212153,212354,212532,212709,212835,213013,213129,213246,213414,213602,213729,213856
43,MS1953-5,205824,210013,210107,210223,210349,210444,210747,210903,211051,211206,211322,211406,211901,212038,212226,212343,212510,212605,212730,212824,212919,213013,213140,213635,213907,214140,214245,214339,214508,214624,214740,214919,,215311,215448,215553
44,MX1545-5,212215,212332,212427,212521,212720,212835,213140,213235,213340,213613,213729,213802,214339,214613,214813,214930,215036,215110,215227,215343,215510,215553,215721,220246,220542,220814,220908,221013,221139,221342,221509,221625,221742,222036,222141,222308
45,MS2365-5,213508,214551,214657,214751,214930,215047,215343,215438,215542,215826,215931,220003,220405,220553,220720,220835,220919,221002,221128,221214,221320,221342,221509,221942,222152,222437,222603,222722,222828,222921,222954,223049,223206,223333,223511,223605
46,MX1624-5,,220235,220331,220448,220647,220825,221107,221214,221426,221531,221636,221742,222308,222509,222647,222744,222838,222921,223049,223133,223249,223333,223511,224006,224250,224410,224504,224559,224705,224821,224925,225019,225126,225357,225524,225620
47,MX1698-5,222046,222235,222330,222426,222625,222659,223015,223122,223300,223417,223511,223554,224039,224238,224421,224525,224654,224748,224904,224958,225115,225209,225336,225831,230042,230230,230345,230501,230555,230702,230756,230915,231009,231135,231253,231358
48,MX4068-5,,,224737,224831,225043,225137,225419,225513,225727,225821,225904,225947,230429,230607,230734,230807,230903,230958,231052,231158,231315,231409,231525,232000,,,,,,,,,,,,
49,MX3590-5,231124,231146,231304,231452,231630,231822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
