,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
49,AA6345-4,,144901,145218,145545,145849,150109,150405,150709,151900,152049,152143,152256,152435,152530,152740,152859,153038,153303,153410,153516,153610,153842,153958
50,MW4647-4,150217,150553,150803,151057,151250,151511,151911,152256,153230,153421,153527,153643,153821,153947,154115,154225,154413,154623,154749,154858,155057,155346,155503
51,MW4781-4,151617,151922,152132,152457,152825,153004,153303,153559,154717,154812,154909,155046,155208,155251,155408,155514,155641,155808,155946,160040,160210,160444,160657
52,AA7637-2,,152340,152646,152921,153157,153325,153643,153821,154845,154920,155003,155057,155229,155312,155419,155514,155703,155819,155946,160040,160210,160444,160708
53,AA7094-0,,153947,154247,154645,154941,155157,155419,155840,161014,161119,161214,161308,161435,161550,161646,161802,161939,162044,162222,162305,162433,162715,162842
54,MW4366-4,,154507,155035,155357,155619,155808,160050,160708,161740,161823,161917,162022,162128,162200,162400,162454,162538,162725,162831,162936,163008,163208,163358
55,AA7848-3,,,,,,,,,,,,,,,,,,,,,155312,173153,173352
56,MW4619-4,155324,160455,160646,,161036,,,162128,163019,163102,163146,,163430,163546,163701,163806,163900,164058,164205,164321,164522,164827,165038
57,MP6039-1,,155408,155608,155935,160254,160455,160751,161246,162422,162527,162621,162715,162820,162925,163113,163208,163302,163345,163452,163546,163744,164015,164109
58,AA7479-2,160751,161224,161719,162000,162400,162621,163008,163146,164205,164248,164343,164449,164606,164649,164816,164921,165016,165210,165316,165411,165620,165914,170020
59,AA7101-4,161402,161949,162244,162422,162736,162957,163218,163524,164533,164627,164721,164849,164954,165027,165159,165254,165400,165516,165631,165747,165957,170242,170358
60,AA7503-5,163124,163324,163607,163910,164120,164332,164533,164638,165830,165925,170009,170103,170210,170253,170442,170525,170641,170818,170923,171028,171143,171425,171613
61,AA6345-5,163838,164438,164659,164943,165305,165505,165830,170136,171226,171309,171353,171446,171603,171656,171813,171941,172025,172153,172308,172351,172540,172835,172930
62,MW4647-5,165642,165935,170242,170651,170912,171205,171457,172130,173248,173320,173414,173508,173613,173718,173844,173939,174054,174159,174315,174420,174547,174902,175101
63,AA7488-3,170547,171039,171331,171729,171941,172236,172402,172718,173801,173905,173939,,,,,,174609,174703,174808,174902,174956,175249,175531
64,MW4781-5,,171729,172119,172351,172656,172835,173119,173309,174409,174453,174536,174652,174819,174851,175122,175206,175311,175405,175520,175625,175751,180108,180245
65,AA7530-4,,173602,174000,174358,174714,174956,175448,175802,181003,181119,181226,,181520,181625,181742,181909,182047,182215,182342,182448,182554,182930,183046
66,MW3387-0,173750,174116,174253,174714,175028,175238,175636,180003,181057,181141,181248,181353,181520,181615,181742,181836,182003,182215,182321,182416,182543,182742,182930
67,MW4366-5,174337,174736,175039,175332,175636,175751,180224,180530,181615,181720,181815,181931,182130,182342,182510,182615,182720,182941,183035,183156,183343,183604,183745
68,MP6039-2,,175625,175858,180256,180541,180813,181153,181520,182543,182648,182731,182835,182941,183056,183239,183311,183542,183734,183839,183922,184005,184239,184418
69,AA7479-3,180340,180846,181215,181448,181731,181920,182331,182648,183604,183650,183745,,184038,184121,184344,184451,184617,184805,184848,184942,185141,185403,185603
70,MW4619-5,,180424,180657,,181320,181604,181920,182309,183521,183553,183650,183806,183922,184027,184206,184301,184344,184606,184711,184816,184942,185226,185331
71,AA7101-5,181057,181625,182003,182331,182626,182930,183249,183616,184628,184700,184805,184921,185036,185119,185309,185403,185519,185708,185845,185930,190140,190434,190621
72,AA7503-6,183510,183922,184132,184501,184848,185341,185425,185719,190600,190715,,190915,191052,191135,191344,191428,191606,191804,191920,192004,192152,192446,192550
73,AA7848-4,,184953,185204,,185834,190046,190328,190517,191606,191649,191743,191848,192004,192048,192257,192351,192507,192611,192728,192811,192948,193157,193251
74,AA6345-6,,191041,191334,191606,191837,191942,192236,192435,193554,193638,193721,193837,193943,194016,194154,194237,194341,194530,194645,194750,194952,195202,195424
75,MW4647-6,192037,192351,192645,193020,193240,193428,193753,193921,195025,195108,195202,195308,195424,195518,195645,195801,195855,200043,200211,200315,200442,200737,200903
76,AA7488-4,,,,,,,,,192413,192507,192601,,192843,192937,193053,193136,193313,193417,193511,193627,193742,194038,194154
77,MW4781-6,,,193954,194237,194457,194645,194909,195214,200149,200221,200315,200420,200548,200620,200809,200853,200948,201135,201240,201345,201607,201827,202017
78,AA7530-5,,200232,200631,200959,201219,201452,201650,201923,203026,203109,203216,203322,203511,203604,203753,203858,204004,204109,204235,204340,204601,204835,205039
79,MW4366-6,201020,201208,201618,201923,202122,202258,202529,202656,203554,203626,203720,203814,203920,204015,204130,204214,204246,204402,204507,204601,204750,205006,205155
80,MW4619-6,,202931,203300,,203858,203942,204152,204539,205544,205617,205711,205805,205910,205953,210151,210235,210329,210508,210623,210728,210836,211118,230308
81,AA7101-6,204445,204717,205006,205250,205533,205638,205953,210151,211203,211257,211351,211456,211603,211708,211900,212006,212049,212238,212354,212438,212658,212920,213058
82,AA6345-7,210036,210413,210717,211035,211257,211456,211635,211752,212730,212835,212931,213036,213132,213302,213336,213413,213456,213550,213707,213750,214003,214212,214351
83,MW4647-7,211826,212122,212448,212858,213154,213314,213624,213931,214926,215031,215125,215230,215345,215431,215557,215640,215806,215912,220038,220143,220247,220540,220645
84,MW4781-7,,,214024,214257,214550,214822,215052,215230,220237,220341,220435,,220634,220739,220931,221014,221119,221235,221352,221446,221531,221813,221920
85,AA7530-6,215103,215358,215640,220006,220204,220320,220529,220845,221920,222035,222140,222245,222403,222531,222708,222802,222909,223141,223330,223446,223613,223939,224128
86,MW4366-7,220507,220707,220952,221224,221508,221615,221824,221941,223014,223120,223203,223319,223425,223529,223718,223813,223907,224035,224139,224233,224338,224610,224747
87,AA7101-7,,,224255,224559,224820,224947,225229,225405,230308,230445,230528,230643,230738,230854,231020,231125,231230,231409,231507,231600,231705,231936,
88,AA6345-8,225333,225438,225636,225920,230203,230423,230528,230643,231517,231611,231705,231748,231904,232009,,,,,,,,,
89,MW4647-8,230832,231042,231335,231727,231926,,,,,,,,,,,,,,,,,,
