,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
27,MW5537-3,151629,152551,152645,152740,153015,153123,153432,153549,153643,153748,153936,154008,154511,154815,155047,155219,155346,155452,155652,155818,155934,160101,160232,160730,161057,161635,161741,161846,162118,162505,163513,164438,165130,165600,165916,170538
28,MS2365-3,154207,154428,154500,154605,154804,154815,155157,155251,155335,155558,155746,155840,160349,160646,160858,161036,161235,161340,161529,161635,161741,161824,162035,162516,162820,163334,163546,163735,163840,165004,170339,171031,171912,172333,172532,172827
29,MW5264-3,160243,160444,160541,160635,160824,161003,161319,161434,161550,161824,162014,162108,162631,162936,163145,163313,163546,163703,163934,164017,164133,164239,164406,164848,165210,165844,170022,170116,170444,171756,172228,173038,173606,174026,174257,174728
30,MS2259-3,161719,162455,162631,162820,163019,163135,163430,163535,163630,163840,164028,164133,164721,164848,165036,165159,165527,165644,165811,165905,170022,170127,170255,170727,171053,171839,171923,172249,172648,173333,173816,174508,174846,175307,175632,180515
31,MX1509-3,164648,164731,,165004,165130,165221,165600,165749,165854,170116,170255,170401,170915,171136,171409,171536,171734,171901,172040,172155,172300,172406,172532,173110,173627,174225,174351,174508,175035,175401,180148,180453,180830,181051,181239,181858
32,MS1935-2,,170455,170611,170705,170926,171053,171420,171546,171641,171901,172018,172101,172626,172848,173048,173228,173344,173450,173617,173805,173921,174015,174203,174752,175057,175809,175948,180115,180242,180956,181124,181427,181847,182057,182510,183025
33,MS1953-4,171817,172050,172206,172406,172605,172710,173038,173207,173417,173522,173700,173733,174319,174602,174824,174952,175107,175224,175401,175506,175610,175704,175831,180314,180558,181312,181427,181637,181909,182108,182320,182605,183058,183406,183605,184239
34,MS2243-2,173500,174058,174214,174424,174656,174824,175235,175401,175444,175704,175926,180032,180558,180841,181102,181229,181438,181543,181731,181836,182003,182108,182247,182837,183218,183712,183817,184049,184418,184627,184815,185003,185237,185551,185740,190202
35,MW5346-4,180746,180935,181029,181156,181427,181532,181847,182014,182215,182459,182648,182743,183323,183555,183817,183944,184121,184239,184440,184606,184732,184837,185025,185540,185856,190129,190245,190422,190704,190935,191051,191238,191416,191658,191836,192058
36,MP6380-0,184027,184143,184250,184429,184555,,185036,185151,185247,185457,185707,185812,190339,190632,190913,191040,191155,191300,191459,191626,191825,191847,192026,192529,192843,193010,193126,193303,193358,193452,193557,193735,193850,194311,194426,194646
37,MW5537-4,,,,,,,,,,,,,,,,,,,,,,,185435,185928,190234,190506,190704,190809,191101,191333,191459,191553,191720,192131,192330,192424
38,MS2365-4,185928,190140,190234,190350,190549,190632,190957,191101,191228,191459,191636,191730,192203,192403,192602,192728,192843,192948,193115,193220,193324,193358,193452,193934,194217,194448,194603,194740,194920,195119,195236,195403,195530,195824,200004,200120
39,MS2259-4,191909,192634,192728,192843,,193104,193546,193652,193818,193934,194101,194144,194603,194803,194941,195046,195236,195330,195457,195603,195708,195813,195920,200352,200637,200815,201014,201119,201257,201456,201635,,201846,202014,202130,202318
40,MW5264-4,,,,,,,,,,,,,,,,,,,,,192822,192916,193042,193524,193756,194029,194144,194322,194509,194708,194835,194941,195046,195214,195330,195457
41,MX1509-4,195036,195130,195225,195352,195603,195719,200048,200225,200319,200605,200815,200920,201435,201708,201920,202035,202202,202256,202550,202656,202835,202942,203142,203719,204016,204226,204352,204458,204646,204858,205013,205155,205301,205449,205604,205730
42,MS1935-3,201036,201130,201235,201329,201550,201635,202003,202108,202213,202445,202601,202645,203142,203354,203553,203730,203858,203953,204142,204258,204415,204603,204708,205239,205532,205752,205931,210129,210202,210257,210435,210551,210718,210942,211120,211257
43,MS1953-5,202909,203026,203120,203227,203405,203448,203813,203920,204048,204330,204520,204603,205024,205217,205406,205532,205719,205835,210003,210108,210223,210257,210424,210920,211203,211413,211539,211708,211849,212111,212227,212321,212437,212635,212824,212942
44,MW5346-5,204635,204813,204909,205003,205140,205322,205626,205741,205931,210036,210151,210234,210728,210931,211120,211225,211330,211434,211539,211635,211730,211803,211932,212437,212740,213015,213154,213314,213408,213546,213641,213758,214003,214140,214329,214445
45,MW5537-5,211004,211214,211319,211413,211550,211730,212016,212122,212205,212437,212541,212624,213037,213302,213419,213524,213619,213726,213858,213941,214046,214151,214329,214820,215102,215228,215333,215427,215604,215731,215835,215942,220058,220308,220456,220601
46,MS2365-5,213335,213441,213535,213630,213845,214003,214318,214413,214611,214842,215019,215102,215626,215824,220004,220142,220236,220319,220446,220551,220645,220739,220920,221413,221646,221834,222056,222201,222244,222436,222552,222657,222825,223058,223235,223340
47,MW5264-5,215626,215709,215752,215858,220047,220142,220413,220551,220645,220920,221047,221131,221541,221729,221917,222013,222118,222212,222402,222458,222603,222646,222814,223330,223846,224121,224310,224438,224626,224742,224849,224955,225100,225249,225405,225520
48,MS2259-5,220058,222002,222045,,222339,222458,222719,222814,222909,223152,223257,223340,223846,224004,224154,224248,224342,224438,224605,224710,224742,224934,,225448,225741,225953,230108,230140,230339,230444,230621,230727,230748,230947,231113,231252
49,MS1953-6,224532,224605,224659,224742,224955,225039,225343,225437,225520,225614,225720,225803,230213,230401,230600,230705,230821,230914,231041,231145,231302,231346,231458,232004,,,,,,,,,,,,
50,MW5346-6,230925,231051,231145,231241,231423,231458,231815,231921,231953,,,,,,,,,,,,,,,,,,,,,,,,,,,
