,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
39,MW4366-3,,132129,132424,132634,132750,132846,132950,133044,133138,133737,133914,134925,135218,135406,135510,135554,135648,140150
40,MW5142-3,133748,133914,134229,134357,134502,134534,134713,134820,134915,135344,135521,140507,140810,140947,141052,141156,141301,141637
41,MW4557-3,134842,,135417,135626,135742,135836,135951,140046,140150,140716,140915,142036,142330,142522,142627,142710,142805,143238
42,MW4647-3,140035,140244,140612,140749,140915,140958,141145,141301,141405,142025,142320,143425,143718,143927,144032,144115,144230,144647
43,MW4781-3,141543,141847,142142,142247,142415,142511,142638,142732,142816,143342,143614,144647,144857,145034,145139,145243,145337,145705
44,MW4837-4,143122,143216,143519,143729,143927,144011,144104,144209,144303,144814,145045,150524,150817,151027,151143,151236,151341,151814
45,AA7480-4,144456,144730,145034,145222,145350,145434,145549,145643,145726,150336,150639,151720,152003,152213,152319,152413,152458,152847
46,MW5594-4,150220,150408,150733,150922,151049,151143,151309,151404,151459,151951,152141,153552,153907,154107,154223,154327,154414,155002
47,MW4366-4,151647,151825,152141,152235,152351,152436,152542,152708,152803,153321,153509,154824,155129,155319,155434,155539,155633,160146
48,MW5142-4,153155,153300,153541,153720,153835,153907,154046,154140,154244,154750,154951,160207,160501,160638,160753,160858,160952,161459
49,MW4557-4,154223,,,,154941,155024,155107,155203,155257,155716,155925,161003,161247,161426,161532,161649,161745,162230
50,AA7301-2,154835,,155456,155549,155654,155737,155947,160052,160135,160648,160847,162009,162230,162418,162525,162631,162758,163253
51,MW4647-4,155925,160114,160355,160522,160721,160753,160858,161036,161108,161543,161807,163149,163430,163639,163744,163850,163954,164330
52,MW4705-0,,,160858,161057,161214,161309,161459,161553,161649,162125,162346,163722,164027,164226,164330,164446,164612,164906
53,MW4781-4,161025,,161448,161627,161807,161923,162103,162158,162252,162703,162959,164143,164414,164601,164706,164811,164906,165247
54,MW4825-2,161605,161711,162009,162209,162313,162408,162536,162631,162736,163242,163502,164655,165003,165236,165330,165426,165511,170025
55,MW4846-0,162441,163556,163933,164100,164215,164309,164435,164540,164634,165141,165330,170603,170856,171116,171232,171326,171503,171816
56,MW4837-5,162514,162652,162937,163127,163221,163326,163430,163545,163628,164132,164330,165616,165920,170058,170213,170318,170413,170802
57,AA7480-5,164833,165036,165330,165532,165659,165837,165953,170058,170224,170751,171106,172322,172615,172908,173024,173140,173308,173708
58,MW4856-0,165341,,170004,170141,170256,170424,170552,170718,170824,171430,171923,173056,173426,173751,173917,174011,174148,174536
59,MW5594-5,165953,170108,170350,170507,170614,170729,170845,170939,171044,171556,171755,173257,173603,173917,174033,174105,174242,174829
60,AA7458-2,170445,170918,171232,171430,171546,171712,171912,172018,172123,172658,172857,174242,174536,174818,174946,175040,175207,175649
61,MW4366-5,171419,171618,171901,172040,172145,172300,172449,172626,172720,173308,173448,174808,175113,175511,175628,175711,175828,180146
62,AA7479-2,172102,172300,172648,172846,173002,173151,173308,173448,173603,,174536,175806,180050,180418,180534,180650,180828,181312
63,MW5142-5,172626,172825,173118,173426,173531,173625,173719,173824,173917,174409,174619,175945,180251,180650,180806,180913,181051,181522
64,MW4557-5,173214,,173730,173856,174022,174105,174148,174315,174358,174913,175156,180334,180628,180935,181113,181145,181312,181753
65,MW4825-3,,,,173730,173950,174105,174137,174304,174347,174913,175134,180334,180628,180935,181102,181207,181323,181815
66,AA7301-3,173950,174452,174734,175019,175156,175301,175355,175511,175555,180251,180418,181909,182351,182541,182751,182857,183013,183330
67,MW4647-5,174946,175008,175450,175700,175806,175901,180018,180146,180240,181008,181406,182435,182740,183013,183139,183236,183414,183824
68,MW4705-1,,175806,180124,180251,180418,180534,180639,180754,180851,181605,181837,183225,183529,183751,183856,184003,184202,184717
69,MW4781-5,180754,,181301,181450,181616,181826,181931,182108,182202,183002,183203,184738,185042,185418,185534,185617,185744,190233
70,MW4837-6,,181847,182413,182624,182802,182857,183056,183319,183435,184151,184402,185912,190201,190521,190648,190746,190915,191329
71,MW4846-1,182140,183150,183646,183856,184014,184130,184307,184612,184706,185408,185556,191046,191340,191537,191644,191751,191911,192359
72,AA7480-6,184151,,184623,184822,184959,185104,185252,185639,185744,190359,190533,192040,192316,192642,192800,192919,193015,193447
73,MW4856-1,184434,,185512,185701,185816,185912,190117,190443,190533,191056,191246,192609,192857,193059,193214,193257,193424,193757
74,MW5594-6,185934,190222,190443,190627,190757,190926,191056,191213,191307,191823,191946,193142,193436,193641,193757,193836,194009,194255
75,MW4366-6,191515,191621,191935,192053,192201,192305,192420,192526,192609,193142,193341,194624,194958,195213,195331,195437,195605,200006
76,MW5142-6,192908,193048,193308,193436,193554,193651,193849,193947,194033,194613,194740,195901,200111,200300,200356,200450,200558,200954
77,AA7301-4,194645,,195047,195224,195331,195404,195504,195605,195648,200133,200345,201259,201509,201702,201755,201839,201945,202148
78,MW4557-6,200522,,,200943,201111,201154,201353,201447,201541,201956,202137,203237,203602,203751,203904,203937,204115,204506
79,MW4647-6,,202335,202548,202653,202818,202840,203001,203054,203151,203646,203838,204918,205134,205248,205342,205439,205524,205851
80,MW4781-6,203403,,204009,204126,204230,204313,204441,204538,204610,,205331,210622,210810,211002,211059,211131,211225,211452
81,MW4837-7,205113,205259,205556,205827,205934,210006,210112,210205,210248,210832,211014,212230,212450,212648,212753,212847,213026,213330
82,AA7480-7,210948,211049,211347,211513,211650,211724,211959,212104,212208,212721,212836,214035,214227,214408,214515,214610,214736,215117
83,MW5594-7,212450,212659,212941,213151,213308,213340,213606,213649,213721,214239,214418,215526,215735,215902,220007,220111,220231,220539
84,MW4366-7,214322,214418,214747,214856,215034,215117,215340,215446,215548,220050,220242,221431,221648,221836,221940,222035,222225,222500
85,MW4557-7,215945,,,220336,220451,220527,220657,220740,220814,221213,221336,222533,222732,222851,222956,223039,223122,223502
86,MW4647-7,,221846,222130,222246,222351,222437,222606,222649,222754,223301,223429,224440,224641,224745,224851,224945,225039,225416
87,MW4781-7,223325,,,,,,,,,,,,,,,,,230928
88,MW4837-8,,224956,225228,225405,225521,225553,225817,225912,225956,230435,230603,231845,232051,232230,232335,232407,,
89,AA7480-8,,230814,231011,231105,231228,231302,231544,231649,231801,232335,,,,,,,,
90,MW5594-8,232134,232303,,,,,,,,,,,,,,,,
