,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
16,MS2243-0,113603,113752,113857,114003,114151,114246,114646,114740,115001,115235,115340,115435,120047,120415,120625,120720,120900,121016,121205,121332,121459,121553,121732,122247,122601,122905,123103,123219,123501,123607,123806,123946,124146,124334,124511,124627
17,MS1953-2,114319,115603,115646,115802,115918,120036,120415,120520,120646,120911,120955,121027,121510,121805,122005,122110,122258,122341,122529,122623,122728,122832,122958,123523,123817,124020,124230,124407,124511,124605,124721,124826,124942,125152,125351,125446
18,MW5346-2,121627,121805,121848,121954,122237,122446,122749,122905,123103,123208,123302,123346,123903,124136,124356,124501,124616,124732,124848,124953,125058,125152,125308,125751,130035,130256,130402,130540,130655,130802,130846,131013,131214,131541,131730,131846
19,MW3387-0,123957,124020,124125,124251,124522,124710,125004,125130,125329,125551,125707,125751,130224,130446,130645,130802,130918,130951,131118,131214,131319,131415,131541,132036,132257,132435,132623,132739,132856,133106,133222,133443,133609,133741,133907,134057
20,MS2365-2,125844,130014,130057,130151,130424,130518,130918,131024,131203,131257,131404,131447,131908,132203,132424,132529,132645,132750,132951,133106,133222,133327,133515,134035,134345,134732,134954,135118,135246,135413,135625,135725,135841,140124,140245,140412
21,MW5264-2,131657,131835,131930,132025,132257,132413,132728,132835,132907,133117,133305,133400,133856,134046,134240,134345,134450,134605,134742,134847,135019,135118,135246,135757,140124,140329,140621,140727,140844,141149,141327,141525,141702,142024,142216,142447
22,MS2259-2,132802,133802,133907,134013,134230,,134659,134847,134943,135202,135318,135413,135935,140202,140351,140506,140643,140823,140959,141106,141244,141327,141514,142107,142414,142723,142832,143031,143206,143321,143508,143746,143840,144147,144336,144549
23,MX1509-2,135946,140213,140256,140401,140606,140749,141117,141244,141351,141619,141758,141833,142414,142651,142905,142937,143130,143238,143508,143519,143624,143724,143903,144357,144657,144847,145007,145140,145349,145802,145918,150110,150215,150520,150636,150755
24,MS2243-1,141547,141808,141907,142003,142205,142321,142618,142734,142846,143108,143238,143457,143851,144137,144336,144441,144729,144847,145040,145201,145255,145411,145549,150041,150342,150541,150647,150828,150955,151203,151342,151457,151646,152011,152159,152443
25,MS1953-3,142457,143624,143724,143829,144021,144115,144419,144524,144718,144946,145114,145223,145740,150024,150237,150342,150530,150636,150817,150911,151111,151203,151320,151823,152115,152315,152516,152654,152821,153032,153211,153407,153606,153959,154032,154220
26,MW5346-3,145646,145834,145939,150058,150215,150309,150614,150730,150933,151038,151309,151342,151906,152115,152304,152422,152654,152737,152938,153054,153159,153305,153429,153927,154252,154512,154700,154850,155030,155303,155427,155636,155803,160055,160338,160559
27,MW3387-1,151949,152021,152137,152253,152443,152610,153000,153159,153356,153640,153810,153855,154451,154806,155030,155208,155459,155626,155814,155918,160055,160200,160338,160904,161245,161509,161625,161813,162035,162142,162344,162523,162700,162825,163058,163335
28,MS2365-3,154220,154335,154428,154512,154754,154828,155156,155303,155416,155542,155647,155720,160244,160559,160853,160947,161233,161311,161426,161531,161658,161752,161930,162429,162649,162911,163037,163152,163302,163407,163512,163721,163837,164116,164314,164451
29,MW5264-3,160316,160843,160937,161030,161146,161245,161553,161719,161853,162120,162333,162439,162943,163204,163356,163501,163646,163732,163848,163954,164101,164147,164303,164755,165042,165318,165425,165613,165823,165939,170127,170311,170521,170700,170830,171030
30,MS2259-3,162258,162523,162616,162710,162836,162921,163240,163346,163544,163815,163943,164048,164650,164904,165053,165211,165436,165541,165707,165811,165855,170011,170149,170714,171041,171211,171411,171527,171730,172003,172123,,,172619,172734,172915
31,MX1509-3,163911,164147,164231,164336,164534,164606,165021,165148,165244,165457,165613,165707,170249,170521,170714,170852,171030,171138,171316,171444,171626,171658,171846,172415,172745,173041,173208,173330,173531,173647,173837,174004,174218,174450,174718,175002
32,MP5824-2,170011,170055,170149,170249,170459,170714,171041,171138,171244,171505,171730,171835,172415,172734,173009,173136,173240,173405,173531,173657,173826,174004,174131,174739,175046,175301,175510,175638,175815,180029,180156,180335,180601,180824,181113,181424
33,MS1953-4,171647,171918,172017,172144,172343,172514,172852,173020,173219,173330,173459,173531,174015,174229,174501,174618,174728,174813,174940,175046,175207,175344,175438,175922,180217,180444,180623,180803,180912,181102,181250,181413,181613,181852,182135,182324
34,MS2243-2,173208,173520,173614,173753,174004,174048,174418,174534,174651,174907,175013,175059,175711,175932,180124,180239,180346,180457,180634,180728,180847,180936,181102,181624,181935,182146,182346,182502,182712,182840,182946,183051,183229,183510,183752,184152
35,MW5346-4,174835,175110,175207,175250,175438,175606,175900,180007,180040,180303,180529,180612,181156,181400,181540,181708,181829,181935,182040,182146,182251,182346,182513,183019,183301,183521,183615,183752,183846,184213,184318,184433,184610,184810,184926,185114
36,MW3387-2,180612,180803,180901,181008,181217,181400,181646,181804,182019,182251,182408,182513,183030,183250,183500,183615,183742,183908,184046,184141,184307,184401,184527,185030,185323,185522,185721,185826,185933,190111,190216,190320,190425,190707,190856,191054
37,MS2365-4,,,183250,183344,183543,183604,183846,183951,184024,184130,184235,184318,184726,184948,185135,185229,185334,185428,185606,185638,185743,185815,185933,190414,190656,190917,191043,191149,191315,191444,191610,191747,191914,192102,192145,192322
38,MW5264-4,185052,185229,185355,185511,185710,185804,190111,190216,190414,190707,190845,190928,191347,191549,191747,191914,192030,192134,192311,192355,192511,192626,192814,193318,193611,193842,194052,194220,194314,194419,194536,194642,194808,195030,195156,195313
39,MS2259-4,191210,191337,191444,191527,191831,191936,192217,192333,192428,192659,192836,192908,193351,193600,193738,193853,194041,194136,194304,194357,194525,194630,194747,195241,195537,195759,195959,200115,200210,200347,200609,200736,200757,200936,201114,201317
40,MX1509-4,193455,193643,193738,193853,194125,194231,,194536,195219,195452,195633,195716,200148,200358,200547,200714,200841,200957,201200,201255,201433,201516,201642,202155,202510,202731,202847,203002,203203,203340,203457,203635,203751,204003,204130,204456
41,MP5824-3,,195843,195937,200032,200253,200347,200714,200841,201019,201244,201411,201505,201946,202206,202416,202459,202647,202742,202908,203014,203130,203236,203351,203846,204224,204401,204541,204645,204857,205108,205235,205351,205520,205719,205852,210051
42,MS1953-5,,202427,202521,202626,202814,202836,203203,203257,203435,203719,203835,203918,204340,204541,204718,204824,204919,205002,205140,205235,205340,205425,205520,210019,210323,210533,210638,210754,210858,211035,211140,211246,211340,211636,211803,211940
43,MW5346-5,204456,204656,204750,204846,205046,205140,205436,205552,205657,205925,210030,210113,210616,210804,210941,211057,211151,211308,211447,211541,211719,211752,211918,212402,212622,212810,212947,213041,213250,213344,213427,213543,213637,213803,213930,214035
44,MW3387-3,211003,211140,211235,211340,211458,211541,211835,211929,212108,212340,212455,212539,213041,213240,213427,213615,213709,213752,213940,214035,214151,214257,214414,214918,215202,215350,215506,215611,215705,215831,215936,220052,220146,220406,220553,220709
45,MS2365-5,,213449,213554,213637,213803,213835,214140,214245,214340,214553,214709,214741,215150,215329,215455,215611,215705,215748,215936,220030,220156,220250,220406,220836,221149,221400,221454,221621,221758,221936,222030,222146,222251,222345,222450,222544
46,MW5264-5,215455,215622,215716,215810,215936,220052,220334,220438,220604,220836,220940,221034,221548,221809,222009,222124,222207,222251,222439,222534,222649,222721,222849,223331,223627,223806,223945,224039,224206,224417,224512,224606,224711,224839,225006,225111
47,MS2259-5,221841,222030,222124,222207,222450,,222849,222954,223205,223309,223414,223447,224101,224217,224406,224523,224649,224744,224933,225006,225122,225239,225357,225843,230115,230220,230335,230440,230618,230806,230901,,,231232,231318,231412
48,MS1953-6,224439,224533,224628,224711,224817,224912,225217,225311,225419,225514,225619,225652,230042,230230,230419,230513,230607,230650,230806,230839,230944,231027,231133,231600,231820,231936,232124,232207,232302,232440,232534,232606,232711,,,
49,MW5346-6,230850,231049,231154,231307,231434,231517,231758,231915,232041,232302,232429,232502,,,,,,,,,,,,,,,,,,,,,,,,
