,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
30,AA7488-2,123226,123446,123812,124014,124141,124213,124341,124447,124541,125038,125301,130248,130530,130719,130824,130909,131035,131426
31,AA7214-3,124035,,130016,130100,130226,130259,130425,130530,130635,131140,131257,132404,132657,132836,133003,133119,133309,133624
32,AA7149-2,124309,124519,124815,124944,125111,125154,125312,125417,125501,130016,130237,131426,131711,132016,132121,132248,132614,132920
33,AA7195-2,130657,,131257,131404,131520,131553,131722,131900,131954,,132708,133751,134035,134140,134352,134457,,135118
34,AA7536-3,132142,,132603,132657,132802,132836,132952,133129,133226,,133939,,,135625,135730,135813,135939,140331
35,AA7522-3,,,133939,134151,134320,134414,134603,134730,134803,135236,135457,140657,140951,141225,141330,141446,141541,141919
36,AA7322-3,134857,135024,135309,135457,135625,135657,135846,140014,140119,140718,140951,142056,142331,142605,142710,142753,142847,143457
37,MW4705-3,140003,140940,141236,141541,141708,141730,141951,142056,142151,142731,143108,144214,144501,144725,144842,144957,145041,145348
38,AA7706-3,,140036,140436,140613,140751,140825,141013,141150,141236,141908,142247,143425,143718,144057,144203,144300,144440,144957
39,AA6952-3,141603,141857,142140,142331,142448,142543,142742,142909,142953,,143846,144914,145304,145537,145654,145737,145853,150430
40,AA7488-3,143204,143403,143657,143740,143918,143951,144203,144344,144440,144957,145253,150324,150641,151009,151124,151221,151327,151748
41,AA7149-3,144311,144652,144852,145102,145231,145326,145504,145831,145936,150524,150736,152041,152336,152734,152849,153007,153125,153701
42,AA7214-4,145359,145925,150251,150441,150546,150641,150747,151009,151124,151726,151936,153219,153512,153712,153828,154005,154144,154909
43,AA7195-3,152114,,152556,152755,152933,153030,153146,153313,153418,,154206,155644,155823,,160221,160326,160453,160853
44,AA7536-4,152451,152545,152922,153019,153146,153219,153313,153440,153512,,154405,,160000,,160348,160442,160547,161136
45,AA7522-4,154521,154647,154952,155046,155235,155308,155549,155834,155928,160558,160758,162015,162238,162500,162616,162732,162921,163228
46,AA7706-4,,155611,160000,160159,160315,160432,160526,160642,160747,,161816,163132,163428,163639,163838,163922,164049,164545
47,MW4905-0,160537,160703,161020,161146,161429,161523,161805,161910,162004,162533,162743,164301,164755,164956,165123,165228,165322,165700
48,AA7248-1,161407,161501,161744,161921,162048,162143,162300,162500,162533,163109,163406,164818,165155,165406,165511,165555,165639,170248
49,AA6952-4,162059,162416,162700,162805,163004,163047,163239,163355,163501,164049,164250,165943,,170803,170857,171013,171213,171505
50,AA7322-4,162638,163037,163355,163522,163639,163744,163911,164016,164122,164617,164934,170614,170908,171151,171318,171433,171527,172046
51,AA7488-4,,163827,164049,164239,164355,164429,164534,164701,164734,165311,165555,171151,171455,171739,171855,171938,172046,172623
52,AA7149-4,164016,164440,164734,164840,164956,165050,165311,165428,165511,170059,170310,172002,172413,172612,172729,172835,172930,173415
53,AA7214-5,165144,,165711,165954,170059,170132,170237,170404,170458,171013,171151,172518,172813,173024,173140,173248,173342,173659
54,MW3387-0,170226,170321,170658,170835,171013,171118,171422,171600,171643,172151,172350,173847,174133,174440,174556,174702,174831,175347
55,AA7468-0,,171024,171350,171505,171622,171716,171938,172046,172129,172750,173057,174429,174723,174947,175052,175146,175303,175914
56,AA7195-4,172035,,172529,172645,172750,172857,173024,173151,173310,173953,174251,175546,,180334,,180523,180733,181450
57,MW4705-4,172445,173731,174100,174240,174407,174440,174723,174841,174936,175502,175737,181301,181619,182022,182116,182210,182338,182759
58,AA7522-5,172824,174534,174903,175103,175208,175252,175608,175713,175820,180407,180744,182305,182748,183136,183315,183420,183547,184124
59,AA7536-5,,,173248,173426,173604,173659,173847,174038,174144,174757,175146,180923,181418,181821,181927,182033,182316,182748
60,AA7706-5,,175502,175903,180041,180157,180240,180450,180650,180733,181250,181608,183031,183315,183453,183630,183748,183904,184345
61,MW4905-1,180418,180533,180839,181039,181205,181250,181512,181608,181702,183326,183525,184748,185032,185306,185455,185611,185716,190254
62,AA7248-2,181312,181501,181821,182106,182210,182316,182538,182915,183221,,184608,185927,190211,190454,190559,190715,190832,
63,AA6952-5,182348,182359,182821,183126,183232,183315,183558,184157,184302,185115,185411,190704,190959,191232,191326,191443,191549,192043
64,AA7322-5,183158,183630,183958,184240,184407,184512,184810,185221,185328,185854,190200,191633,191928,192242,192358,192514,192608,192915
65,AA7488-5,,184629,184843,185032,185210,185244,185506,185716,185811,190211,190454,191644,191917,192159,192315,192358,192503,192759
66,AA7149-5,185328,,185800,190022,190127,190211,190515,190621,190715,191137,191254,192525,192904,193103,193209,193315,193430,193854
67,AA7214-6,190421,,191043,191221,191348,191421,191729,191844,191917,192420,192608,193759,194011,194200,194316,194432,194547,195042
68,AA7468-1,191855,192105,192431,192619,192748,192926,193136,193253,193347,193905,194211,195335,195712,195922,200027,200110,200239,200544
69,AA7195-5,193358,193546,193854,194044,194211,194305,194515,194631,194714,195335,,200710,200942,201203,201310,201416,201510,201858
70,MW4705-5,193854,194821,195104,195231,195346,195440,195734,195900,195944,200355,200616,201721,201919,202151,202317,202435,202550,202919
71,AA7522-6,195020,200049,200355,200638,200754,200826,201014,201119,201225,201742,201941,203234,203456,203647,203803,203908,204035,204433
72,AA7706-6,201510,201710,201930,202108,202245,202339,202601,202717,202824,,203603,204516,204726,204842,205020,205114,205241,205805
73,MW4905-2,,203213,203550,203803,203940,204024,204201,204317,204433,204915,205125,210206,210417,210617,210723,210838,211005,211429
74,AA6952-6,203741,205030,205219,205450,205606,205711,205805,205932,210028,,210744,212031,212304,212441,212546,212629,212724,213144
75,AA7488-6,210239,210556,210849,210954,211121,211205,211418,211534,211607,212031,212315,213500,213710,213847,213952,214108,214215,214532
76,AA7149-6,211821,212020,212242,212430,212535,212618,212828,212955,213100,213543,213659,214839,215049,215227,215332,215436,215603,220057
77,AA7214-7,213449,213605,213847,213952,214142,214215,214427,214522,214605,215111,215227,220508,220719,220846,221045,221140,221225,221550
78,AA7195-6,215342,215603,215834,220014,220140,220224,220519,220646,220751,,221550,222837,,,223331,223447,223625,224130
79,AA7706-7,,220708,220940,221118,221246,221319,221507,221602,221635,,222331,223552,223708,223857,224014,224119,224247,224655
80,MW4905-3,222130,222235,222530,222626,222754,222859,223058,223226,223331,223814,224025,225254,225504,225653,225759,225915,230031,230429
81,AA6952-7,222910,223930,224151,224330,224435,224508,224655,224750,224822,,225559,,231016,231155,231251,231356,231450,231922
82,AA7488-7,,225410,225726,225821,225926,225958,230135,230240,230345,230922,231155,,,,,,,
83,AA7149-7,230534,230817,231048,231251,231407,231450,231711,231816,231922,,,,,,,,,
84,AA7214-8,232050,,,,,,,,,,,,,,,,,
