,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
68,MX4021-4,143536,143937,144334,144451,144705,145057,145247,145615,145911,150133,150547,151131,151248,151427,151744,152019,152309,152555,152650,152808,152936,153255,153517,153742,153848,154017,154051,154252,154410,,154910,155134,155432,155611,155846,160047,160311,160452,160641,160810,160843,161306,161434,161826,162357,162516,163121,163824,164003,164132
69,AA7559-2,144108,144654,144949,145044,145214,145604,145816,150122,150335,150620,,151638,151912,152212,152500,152511,152903,153126,153211,153339,153506,153859,154028,154230,154336,154432,154527,154803,,155304,,,155740,155952,160215,160407,160653,160759,160948,161222,161306,161709,161837,,163037,163312,163813,164652,164951,165119
70,MX4159-4,144716,145119,145415,,145721,150016,150144,150408,150620,150814,151215,151806,151945,152236,152438,152511,152925,153137,153222,153350,153455,153753,153921,154028,154135,154241,154325,154505,154611,154729,154910,155145,155432,155611,155846,160036,160300,160407,160619,160737,160832,161244,161423,161826,162324,162505,163004,163621,163751,163929
71,MX4041-0,144905,145900,150302,150408,150547,150908,151025,151226,151427,151901,152236,152819,152925,153053,153244,153401,153636,153848,153954,154113,154241,154644,154837,155111,155242,155359,155443,155622,155740,155908,160109,160238,160557,160726,160959,161306,161551,161709,161932,162121,162229,162633,162825,163121,163918,164205,164810,165533,165712,165924
72,MX3783-2,150609,151215,151449,151605,151638,151934,152052,152236,152427,152650,153104,153658,153815,154005,154135,154230,154410,154611,154706,154837,154943,155326,155516,155706,155802,155857,155930,160131,160311,160429,160608,160759,161116,161255,161529,161709,161826,161932,162121,162251,162346,162825,163026,163408,164142,164513,165344,165756,165946,170230
73,AA7731-4,151416,152125,152449,152701,152734,153020,153126,153317,153647,153742,,154706,154815,155016,155157,155220,155410,155538,155633,155751,155941,160333,160524,160715,160810,160948,161054,161317,161445,161625,161943,162015,162335,162430,162825,163026,163205,163441,163621,163857,164014,,164652,165311,170103,170314,170432,170928,171044,171405
74,MX4365-4,152008,152555,153020,153137,153339,153709,153848,154241,154454,154740,155005,155622,155728,155846,160003,160058,160226,160452,160535,160619,160737,161116,161255,161507,161551,161709,161742,162110,162229,162527,162739,163004,163312,163515,163751,163940,164058,164238,164429,164652,164759,165216,165417,165829,170727,171001,171343,171924,172041,172242
75,AA7920-2,,152903,153211,153317,153433,153742,153910,154336,154527,154803,155220,155802,155908,160036,160226,160322,160503,160653,160715,160810,160938,161306,161551,161720,161826,161921,162004,162251,,163004,163110,163301,163621,163729,164003,164205,164407,164630,164821,164927,165002,165428,165617,170230,171001,171150,171416,172041,172242,172432
76,MX4551-2,153255,154017,154314,154336,154421,154751,155005,155253,155516,155802,160025,160557,160715,160854,161021,161054,161244,161423,161507,161647,161815,162059,162240,162441,162549,162644,162739,162942,163059,163228,163503,163717,164036,164120,164344,164524,164810,164927,165130,165322,165417,165840,170029,170537,171427,171638,172136,172836,172953,173156
77,AA7562-4,154230,155516,155813,155908,160025,160821,161138,161401,161625,161932,162538,163121,163250,163452,163644,163729,163846,164025,164120,164249,164407,164759,164905,165130,165249,165333,165406,165639,165745,165902,170135,170314,170632,170822,171117,171310,171438,171700,171850,172008,172052,172505,172706,173016,173822,174035,174259,174759,174938,175200
78,MX4598-5,,,,161105,161200,161921,162207,162357,162633,163121,163621,164300,164429,164546,164726,164821,165024,165130,165216,165300,165417,165807,165946,170314,170347,170515,170548,170738,170855,171033,171259,171427,171755,171850,172136,172410,172611,172740,173004,173134,173251,173715,173939,174259,175306,175551,180145,180704,180853,181054
79,MX4388-4,,,,,,,,,161317,161507,161921,162527,162706,162847,163037,163205,163345,163503,163548,163706,163824,164216,164344,164630,164726,164854,164927,165141,165311,165450,165639,165818,170146,170358,170705,170928,171055,171310,171521,171700,171744,172209,172410,172803,173715,173833,174057,174416,174702,174842
80,MX4614-3,,,161539,161658,161753,162313,162441,162644,162836,163408,163835,164407,164557,164714,164927,,165141,165333,165406,165450,165628,170114,170230,170515,,170727,170811,171022,171226,171259,,,,172220,172505,,172847,173059,173324,173408,173441,,174405,174500,175328,175551,180156,180704,181010,181127
81,MW5425-3,161614,162027,162335,162454,162549,163121,163312,163526,163835,164120,164641,165406,165533,165723,165902,170008,170157,170347,170432,170610,170727,171055,171202,171511,171605,171722,171755,172103,172220,172410,172706,172836,173145,173251,173514,173738,174013,174226,174438,174736,174821,175328,175551,180111,180959,181211,181706,182525,182703,182854
82,AA7712-5,,163621,163929,164058,164205,164557,164821,164951,165153,165439,165924,170443,170610,170727,170906,170950,171150,171343,171427,171511,171627,172030,172147,172348,172454,172600,172655,172847,172942,173049,173156,173441,173738,173844,174108,174310,174511,174702,174842,175054,175200,175720,180016,180547,181444,181741,182133,182703,182907,183057
83,AA7450-3,164205,164759,165119,165300,165406,165723,165902,170041,170314,170548,171150,171711,171828,172030,172220,172315,172538,172751,172814,172909,173038,173357,173514,,173906,174013,174046,174237,174343,174736,174915,,175602,175826,180100,180357,180642,180904,181032,181327,181411,181847,182038,182652,183343,183628,184253,184750,184931,185135
84,MX4159-5,165108,165555,165902,170041,170208,170515,170738,170855,171055,171237,171817,172338,172443,172611,172751,172836,173004,173156,173240,173419,173536,173906,174046,174259,174416,174522,174617,174810,174904,175021,175244,175412,175709,175837,180100,180324,180452,180653,180842,181138,181233,181644,181836,182441,183248,183606,184007,184421,184549,184706
85,MX4021-5,,,,,,,,,,,,,,,,,,,,,171755,172125,172253,172505,172600,172717,172751,172931,173038,,173620,173800,174046,174226,174500,174629,174915,175021,175244,175551,170632,180134,180408,180747,181506,181803,182301,182854,183024,183153
86,MX4041-1,,170822,171150,171259,171354,171806,172041,172147,172432,172706,173240,173811,173917,174057,174405,174533,174702,174821,174915,175021,175149,175529,175753,175954,180100,180207,180251,180513,180619,180810,181021,181127,181622,181825,182111,182345,182547,182748,183024,183354,183500,183924,184242,184750,185540,185804,190134,190704,190905,191118
87,AA7559-3,,,,,,,,,,,,,,,,,,,,,,,,173558,173653,173822,173855,174203,,174522,174702,174831,,175423,175731,175954,180156,180408,180704,180842,171627,181516,181836,,183002,183248,183840,184158,184337,184549
88,MX3783-3,,172114,172505,172538,172611,172931,173134,173324,173525,173738,174119,174714,174831,174959,175244,175339,175455,175602,175647,175815,175921,180229,180441,180630,180726,180810,180853,181116,181243,181411,181622,181803,182100,182239,182503,182737,183131,183310,183448,183701,183807,184242,184538,185026,185815,190101,190452,191055,191214,191426
89,AA7731-5,172326,172825,173156,173302,173357,173715,173833,174108,174332,174522,174948,175551,175720,175848,180123,180134,180324,180408,180452,180619,180747,181149,181338,,181600,181706,,181730,182217,182356,182619,,183142,183248,183522,183913,184231,184538,184750,184942,185121,185614,185837,190251,191055,191140,191510,192209,192359,192622
