,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
39,MS2259-4,,194929,195024,195140,195413,,195908,200036,200308,200541,200803,200857,201428,201618,201755,201936,202115,202220,202400,202520,202657,202803,202929,203425,203732,204003,204224,204403,204521,204637,204826,205003,205046,205214,205412,205624
40,MR8026-4,201250,201428,201522,201618,201755,201936,202220,202314,202520,202625,202730,202825,203353,203532,203710,203815,203952,204108,204246,204413,204532,204626,204804,205318,205602,205831,205936,210047,210320,210508,210637,210804,210859,211110,211154,211525
41,MX1260-0,,204731,204826,204941,205130,205246,205528,205646,205904,210141,210320,210403,210826,211058,211301,211419,211525,211630,211759,211855,212024,212108,212257,212826,213057,213425,213543,213711,213849,213943,214155,214313,214440,214558,214811,214916
42,MR8462-5,,210804,210848,210931,211121,211248,211514,211620,211747,212002,212046,212141,212541,212731,212920,213036,213225,213309,213447,213543,213700,213743,213900,214335,214620,214844,214959,215104,215210,215338,215443,215548,215642,215831,215935,220030
43,MW2390-5,211906,212614,212658,212742,212931,213014,213320,213425,213617,213711,213827,213911,214302,214501,214631,214759,214927,215032,215158,215305,215411,215505,215642,220125,220346,220639,220850,220954,221110,221216,221344,221450,221618,221806,221900,222227
44,MW2856-5,214228,214620,214703,214833,215021,215210,215516,215620,215715,215935,220125,220208,220711,220922,221132,221238,221406,221501,221639,221744,221849,221933,222049,222534,222756,223040,223218,223313,223451,223712,223818,223934,224050,224333,224500,224605
45,MW3053-5,220407,220534,220628,220807,221027,221121,221417,221555,221723,221954,222111,222155,222640,222913,223102,223218,223313,223357,223535,223629,223756,223850,224028,224522,224805,225005,225132,225215,225404,225459,225554,225711,225817,230017,230154,230259
46,MS2365-5,222111,222238,222322,222439,222607,222724,223019,223146,223240,223451,223607,223651,224206,224427,224616,224721,224816,224859,225027,225132,225248,225331,225448,225955,230227,230427,230554,230731,230826,230954,231059,231206,231301,231522,231711,231805
47,MR8026-5,224343,224533,224638,224731,224932,225121,225354,225510,225649,225901,230006,230049,230554,230815,230954,231059,231228,231334,231450,231544,231700,231754,231848,232333,232605,232720,232836,,,,,,,,,
48,MX1260-1,231110,231228,231323,231406,231522,231711,232029,232134,232250,232522,232615,232720,,,,,,,,,,,,,,,,,,,,,,,,
